panel_id,year,match_id,team,opponent,team_side,stage,sponsor,result_for_team,match_points,team_elo,core_player_rating,core_market_value_m,player_followers_m,event_attention_m,media_reposts_k,exposure_score,fan_score_panel,sponsor_spend_m,sponsor_power_index,brand_fit,activation_quality,commercial_momentum,predicted_roi,roi_per_million_spend,attention_segment,commercial_segment,weather,temperature_c,humidity,hashtag_mentions_k,video_views_m,sentiment_score,engagement_rate,fan_growth_7d_pct,text_signal_score,time_decay_attention,media_exposure_score,user_attention_score,social_interaction_score,sponsor_conversion_proxy,funnel_efficiency
1998_565_Brazil,1998,565,Brazil,Chile,A,group_or_knockout,Adidas,win,3,1829,78.8,57.4,18.61,60.79,125.47,0.521,0.617,33.15,0.938,0.809,0.916,0.747,4.101,0.124,Mid attention,Premium,hot,10.2,70.3,179.29,122.84,0.219,0.1862,0.44,0.216,66.77,0.5072,0.5471,0.3101,0.7154,1.4105
1998_566_Italy,1998,566,Italy,Norway,A,group_or_knockout,Visa,win,3,1755,77.8,61.6,11.04,51.99,159.36,0.44,0.378,33.4,0.799,0.761,0.842,0.595,3.532,0.106,Mid attention,Scalable,clear,26.7,45.8,148.73,72.74,0.298,0.1719,4.11,0.221,51.78,0.3745,0.4479,0.358,0.5183,1.3841
1998_567_France,1998,567,France,Paraguay,A,group_or_knockout,Qatar Airways,win,3,1748,77.8,46.5,18.67,51.99,151.34,0.41,0.576,24.02,0.51,0.801,0.711,0.566,3.678,0.153,Mid attention,Scalable,clear,26.3,75.5,126.53,60.28,0.135,0.4233,3.41,0.174,55.85,0.349,0.4516,0.4431,0.5872,1.6823
1998_568_Nigeria,1998,568,Nigeria,Denmark,A,group_or_knockout,Coca-Cola,loss,0,1585,75.3,31.3,8.19,60.79,152.53,0.496,0.354,26.63,0.705,0.744,0.906,0.463,3.422,0.129,Mid attention,Scalable,cloudy,24.9,93.4,203.48,91.69,0.125,0.2108,4.08,0.138,56.94,0.4795,0.5409,0.302,0.5411,1.1285
1998_569_Germany,1998,569,Germany,Mexico,A,group_or_knockout,Coca-Cola,win,3,1798,81.3,65.9,22.15,56.39,121.31,0.46,0.681,29.19,0.759,0.859,0.907,0.7,4.089,0.14,High attention,Premium,cloudy,28.9,56.0,156.48,69.46,0.069,0.3237,1.93,0.184,51.17,0.3809,0.4169,0.3298,0.7639,2.0058
1998_570_Netherlands,1998,570,Netherlands,Serbia,A,group_or_knockout,Hisense,win,3,1746,75.8,49.9,15.97,56.39,113.03,0.444,0.515,32.27,0.781,0.811,0.856,0.641,3.685,0.114,Mid attention,Premium,clear,16.0,22.9,223.23,68.04,0.189,0.207,2.68,0.176,57.28,0.3723,0.5406,0.3021,0.5975,1.6046
1998_571_Argentina,1998,571,Argentina,England,A,group_or_knockout,Hyundai,draw,1,1753,76.8,58.0,19.5,58.59,165.17,0.458,0.644,30.74,0.903,0.813,0.936,0.668,4.057,0.132,Mid attention,Premium,clear,35.1,49.2,168.25,96.39,0.126,0.1118,-1.77,0.209,54.26,0.4762,0.3978,0.2467,0.7278,1.5283
1998_572_Romania,1998,572,Romania,Croatia,A,group_or_knockout,Qatar Airways,loss,0,1634,73.6,37.4,11.0,51.99,130.41,0.399,0.364,19.84,0.414,0.75,0.711,0.351,3.178,0.16,Mid attention,Watchlist,hot,17.2,77.7,122.72,98.65,0.129,0.3439,3.59,0.173,50.96,0.3926,0.4095,0.3754,0.4642,1.1824
1998_573_Brazil,1998,573,Brazil,Denmark,A,group_or_knockout,Adidas,win,3,1829,78.8,57.4,18.61,60.79,143.37,0.516,0.625,33.15,0.938,0.809,0.916,0.749,4.118,0.124,Mid attention,Premium,cloudy,27.5,66.8,119.76,120.69,0.147,0.1529,3.01,0.153,53.5,0.5175,0.4195,0.2684,0.7188,1.3889
1998_574_France,1998,574,France,Italy,A,group_or_knockout,Qatar Airways,draw,1,1748,77.8,46.5,18.67,49.79,219.42,0.41,0.592,24.02,0.51,0.801,0.711,0.505,3.631,0.151,Mid attention,Scalable,clear,12.9,62.0,143.28,70.55,0.211,0.1041,0.49,0.171,44.8,0.3966,0.3293,0.3148,0.5751,1.4503
1998_575_Germany,1998,575,Germany,Croatia,A,group_or_knockout,Coca-Cola,loss,0,1798,81.3,65.9,22.15,56.39,157.47,0.473,0.697,29.19,0.759,0.859,0.907,0.608,4.102,0.141,High attention,Scalable,clear,17.4,74.1,123.35,55.65,0.1,0.349,2.58,0.17,45.65,0.387,0.3499,0.3835,0.7679,1.9842
1998_576_Netherlands,1998,576,Netherlands,Argentina,A,group_or_knockout,Hisense,win,3,1746,75.8,49.9,15.97,56.39,229.96,0.476,0.566,32.27,0.781,0.811,0.856,0.666,3.748,0.116,Mid attention,Premium,cloudy,32.1,65.8,120.88,86.23,0.079,0.131,2.26,0.098,59.85,0.4896,0.4629,0.2806,0.6127,1.2515
1998_577_Brazil,1998,577,Brazil,Netherlands,A,group_or_knockout,Adidas,draw,1,1829,78.8,57.4,18.61,54.19,133.38,0.465,0.58,33.15,0.938,0.809,0.916,0.656,4.039,0.122,Mid attention,Premium,clear,21.4,77.5,185.74,79.33,0.199,0.2489,6.51,0.19,49.07,0.3851,0.4949,0.3469,0.7004,1.8186
1998_578_France,1998,578,France,Croatia,A,group_or_knockout,Qatar Airways,win,3,1748,77.8,46.5,18.67,56.39,172.57,0.512,0.612,24.02,0.51,0.801,0.711,0.598,3.716,0.155,Mid attention,Scalable,rain,28.0,72.7,108.62,65.19,-0.146,0.2776,0.57,0.033,63.78,0.4133,0.4594,0.2382,0.5975,1.4457
1998_579_Netherlands,1998,579,Netherlands,Croatia,A,group_or_knockout,Hisense,loss,0,1746,75.8,49.9,15.97,56.39,158.66,0.462,0.535,32.27,0.781,0.811,0.856,0.552,3.723,0.115,Mid attention,Scalable,rain,24.4,82.3,241.13,116.44,0.096,0.2253,3.5,0.148,49.26,0.4821,0.5015,0.3026,0.6064,1.2578
1998_580_France,1998,580,France,Brazil,A,group_or_knockout,Qatar Airways,win,3,1748,77.8,46.5,18.67,56.39,100.18,0.441,0.58,24.02,0.51,0.801,0.711,0.573,3.578,0.149,Mid attention,Scalable,clear,22.4,63.7,176.31,122.16,0.041,0.2987,0.51,0.131,53.63,0.4464,0.4343,0.2875,0.5619,1.2586
2002_581_France,2002,581,France,Senegal,A,group_or_knockout,Qatar Airways,loss,0,1748,77.8,46.5,18.67,53.45,227.85,0.415,0.618,24.02,0.51,0.801,0.711,0.483,3.659,0.152,Mid attention,Scalable,cloudy,31.2,72.5,158.82,51.7,0.277,0.2335,1.63,0.233,47.57,0.4074,0.384,0.4332,0.5821,1.4286
2002_582_Germany,2002,582,Germany,Saudi Arabia,A,group_or_knockout,Coca-Cola,win,3,1798,81.3,65.9,22.15,68.85,189.44,0.597,0.787,29.19,0.759,0.859,0.907,0.765,4.254,0.146,High attention,Premium,clear,21.6,53.1,159.69,133.19,0.112,0.1844,3.38,0.143,70.9,0.6461,0.6086,0.3033,0.8049,1.2458
2002_583_Republic_of_Ireland,2002,583,Republic of Ireland,Cameroon,A,group_or_knockout,McDonald's,draw,1,1503,66.8,21.0,11.42,55.65,195.99,0.477,0.426,22.06,0.441,0.646,0.669,0.431,3.25,0.147,Mid attention,Scalable,clear,12.3,48.4,202.39,96.8,0.1,0.2262,2.36,0.195,59.6,0.4733,0.5365,0.3293,0.377,0.7966
2002_584_Uruguay,2002,584,Uruguay,Denmark,A,group_or_knockout,Vivo,loss,0,1684,74.8,44.8,20.58,57.85,133.93,0.44,0.654,19.75,0.443,0.797,0.741,0.478,3.598,0.182,Mid attention,Scalable,hot,18.2,85.3,173.66,71.73,0.151,0.2019,2.79,0.174,55.27,0.4074,0.4802,0.2957,0.6196,1.521
2002_585_Argentina,2002,585,Argentina,Nigeria,A,group_or_knockout,Hyundai,win,3,1753,76.8,58.0,19.5,53.45,145.85,0.447,0.604,30.74,0.903,0.813,0.936,0.717,4.067,0.132,Mid attention,Premium,cloudy,26.3,61.5,135.26,92.24,0.097,0.2274,3.5,0.231,48.75,0.4078,0.4008,0.296,0.7298,1.7895
2002_586_England,2002,586,England,Sweden,A,group_or_knockout,McDonald's,draw,1,1695,76.6,52.6,19.34,55.65,124.76,0.493,0.604,20.29,0.432,0.819,0.654,0.499,3.494,0.172,Mid attention,Scalable,hot,25.4,70.9,175.75,59.39,0.116,0.1843,1.76,0.143,58.33,0.3611,0.4924,0.2628,0.5664,1.5687
2002_587_Paraguay,2002,587,Paraguay,South Africa,A,group_or_knockout,Hyundai,draw,1,1578,69.9,30.5,12.88,60.05,242.56,0.533,0.512,26.2,0.812,0.667,0.921,0.6,3.972,0.152,Mid attention,Scalable,clear,13.6,60.0,118.45,59.46,0.166,0.3621,4.66,0.216,50.98,0.4914,0.4219,0.4768,0.6374,1.2972
2002_588_Spain,2002,588,Spain,Slovenia,A,group_or_knockout,Budweiser,win,3,1708,77.4,45.2,19.26,60.05,187.24,0.506,0.656,27.85,0.714,0.724,0.933,0.683,3.906,0.14,Mid attention,Premium,clear,18.7,48.6,119.86,131.6,0.114,0.1241,2.16,0.108,59.8,0.561,0.46,0.2638,0.6496,1.1579
2002_589_Brazil,2002,589,Brazil,Turkey,A,group_or_knockout,Adidas,win,3,1829,78.8,57.4,18.61,57.85,183.21,0.508,0.624,33.15,0.938,0.809,0.916,0.748,4.143,0.125,Mid attention,Premium,cloudy,19.5,58.2,131.34,99.92,0.113,0.3972,2.6,0.211,60.4,0.4886,0.4822,0.4372,0.7251,1.484
2002_590_Croatia,2002,590,Croatia,Mexico,A,group_or_knockout,Hisense,loss,0,1671,75.1,52.8,21.52,53.45,223.42,0.522,0.691,28.53,0.731,0.792,0.927,0.605,3.793,0.133,High attention,Scalable,cloudy,20.8,81.0,175.24,65.7,0.055,0.1583,3.56,0.086,46.87,0.4258,0.4222,0.2834,0.6596,1.5492
2002_591_Italy,2002,591,Italy,Ecuador,A,group_or_knockout,Visa,win,3,1755,77.8,61.6,11.04,55.65,219.83,0.467,0.427,33.4,0.799,0.761,0.842,0.618,3.638,0.109,Mid attention,Scalable,windy,14.7,66.9,167.05,82.64,0.041,0.2858,3.28,0.134,56.54,0.4695,0.4923,0.3572,0.5434,1.1574
2002_592_China,2002,592,China,Costa Rica,A,group_or_knockout,Mengniu,loss,0,1388,65.6,13.7,7.63,55.65,197.03,0.492,0.327,22.33,0.405,0.58,0.661,0.351,2.813,0.126,Low attention,Watchlist,clear,19.2,30.6,217.31,118.82,0.162,0.1982,4.15,0.153,58.14,0.5082,0.5647,0.3393,0.2156,0.4241
2002_593_Japan,2002,593,Japan,Belgium,A,group_or_knockout,Adidas,draw,1,1586,72.8,37.0,11.9,60.05,115.25,0.532,0.431,29.47,0.859,0.648,0.855,0.585,3.766,0.128,Mid attention,Scalable,hot,18.6,54.6,143.33,88.29,0.187,0.3705,3.47,0.208,49.38,0.4391,0.413,0.4084,0.5262,1.1983
2002_594_South_Korea,2002,594,South Korea,Poland,A,group_or_knockout,McDonald's,win,3,1548,70.3,20.2,12.83,55.65,130.88,0.397,0.435,25.44,0.51,0.67,0.723,0.51,3.192,0.125,Mid attention,Scalable,hot,27.6,86.5,193.01,115.23,0.013,0.2753,3.78,0.095,49.9,0.4523,0.4673,0.28,0.3718,0.8221
2002_595_Germany,2002,595,Germany,Republic of Ireland,A,group_or_knockout,Coca-Cola,draw,1,1798,81.3,65.9,22.15,55.65,120.06,0.4,0.676,29.19,0.759,0.859,0.907,0.621,4.076,0.14,High attention,Premium,cloudy,27.9,54.6,162.49,112.94,0.232,0.2742,2.12,0.174,51.55,0.4405,0.4284,0.3692,0.7613,1.7284
2002_596_Russia,2002,596,Russia,Tunisia,A,group_or_knockout,Hyundai,win,3,1676,72.7,49.8,18.23,55.65,194.96,0.473,0.606,26.07,0.814,0.69,0.874,0.692,4.099,0.157,Mid attention,Premium,clear,22.1,29.2,132.07,74.98,0.233,0.2335,0.56,0.189,58.95,0.4387,0.4398,0.3922,0.6664,1.5191
2002_597_United_States,2002,597,United States,Portugal,A,group_or_knockout,Vivo,win,3,1578,71.9,31.0,12.75,62.25,186.6,0.539,0.498,22.58,0.432,0.676,0.652,0.533,3.12,0.138,Mid attention,Scalable,cloudy,20.6,88.3,205.92,112.35,0.254,0.1874,-0.2,0.259,61.27,0.5509,0.5151,0.3663,0.352,0.6388
2002_598_Cameroon,2002,598,Cameroon,Saudi Arabia,A,group_or_knockout,Coca-Cola,win,3,1542,68.0,29.1,10.52,53.45,103.48,0.422,0.349,31.97,0.771,0.693,0.92,0.571,3.201,0.1,Mid attention,Scalable,clear,23.8,68.9,157.94,94.0,0.186,0.3529,-0.71,0.206,50.34,0.3783,0.3713,0.3889,0.4299,1.1365
2002_599_Denmark,2002,599,Denmark,Senegal,A,group_or_knockout,Coca-Cola,draw,1,1642,71.5,43.1,19.09,55.65,150.84,0.462,0.609,33.85,0.793,0.715,0.895,0.617,3.574,0.106,Mid attention,Scalable,rain,18.1,56.9,142.85,105.88,0.22,0.3868,6.5,0.162,49.79,0.453,0.4618,0.4568,0.517,1.1412
2002_600_France,2002,600,France,Uruguay,A,group_or_knockout,Qatar Airways,draw,1,1748,77.8,46.5,18.67,51.25,96.39,0.322,0.547,24.02,0.51,0.801,0.711,0.473,3.48,0.145,Mid attention,Scalable,cloudy,16.1,52.1,155.59,70.51,0.375,0.3138,-1.85,0.31,40.05,0.3162,0.2649,0.4427,0.537,1.6979
2002_601_Argentina,2002,601,Argentina,England,A,group_or_knockout,Hyundai,loss,0,1753,76.8,58.0,19.5,53.45,150.48,0.445,0.606,30.74,0.903,0.813,0.936,0.617,4.024,0.131,Mid attention,Scalable,windy,17.4,75.3,155.46,51.73,0.126,0.2011,5.31,0.115,42.08,0.3486,0.3901,0.2949,0.7199,2.0654
2002_602_Spain,2002,602,Spain,Paraguay,A,group_or_knockout,Budweiser,win,3,1708,77.4,45.2,19.26,60.05,107.95,0.461,0.622,27.85,0.714,0.724,0.933,0.662,3.842,0.138,Mid attention,Premium,cloudy,19.2,49.3,173.6,67.4,0.052,0.4781,1.08,0.168,52.04,0.4011,0.427,0.4134,0.6342,1.5809
2002_603_Sweden,2002,603,Sweden,Nigeria,A,group_or_knockout,Budweiser,win,3,1654,74.4,39.2,19.34,57.85,191.7,0.542,0.647,26.29,0.687,0.705,0.91,0.677,3.836,0.146,Mid attention,Premium,cloudy,16.0,76.4,156.76,98.43,0.003,0.2882,5.29,0.12,47.55,0.4928,0.4373,0.3236,0.6227,1.2636
2002_604_Brazil,2002,604,Brazil,China,A,group_or_knockout,Adidas,win,3,1829,78.8,57.4,18.61,60.05,190.76,0.514,0.641,33.15,0.938,0.809,0.916,0.755,4.195,0.127,Mid attention,Premium,rain,24.0,66.7,130.18,114.55,0.332,0.1991,-1.83,0.262,49.42,0.5373,0.3214,0.4111,0.7382,1.3739
2002_605_Italy,2002,605,Italy,Croatia,A,group_or_knockout,Visa,loss,0,1755,77.8,61.6,11.04,57.85,282.05,0.548,0.467,33.4,0.799,0.761,0.842,0.548,3.675,0.11,Mid attention,Scalable,cloudy,27.4,61.9,177.07,108.92,0.333,0.3202,2.31,0.319,57.68,0.5779,0.4964,0.5495,0.5521,0.9555
2002_606_South_Africa,2002,606,South Africa,Slovenia,A,group_or_knockout,Qatar Airways,win,3,1530,68.0,32.2,12.38,53.45,193.67,0.474,0.437,26.15,0.519,0.668,0.76,0.528,3.125,0.12,Mid attention,Scalable,hot,13.5,60.3,131.38,88.66,0.064,0.3455,5.85,0.104,53.34,0.4387,0.4716,0.3889,0.3645,0.831
2002_607_Costa_Rica,2002,607,Costa Rica,Turkey,A,group_or_knockout,Visa,draw,1,1585,73.1,26.3,15.16,55.65,141.27,0.47,0.501,31.23,0.76,0.677,0.885,0.567,3.431,0.11,Mid attention,Scalable,clear,23.2,55.2,129.54,56.22,0.083,0.4157,4.3,0.171,44.3,0.3687,0.3701,0.4085,0.4654,1.2622
2002_608_Japan,2002,608,Japan,Russia,A,group_or_knockout,Adidas,win,3,1586,72.8,37.0,11.9,53.45,192.06,0.47,0.424,29.47,0.859,0.648,0.855,0.638,3.766,0.128,Mid attention,Premium,windy,21.7,74.7,151.2,49.31,0.124,0.0637,2.09,0.178,53.12,0.3765,0.431,0.2323,0.5262,1.3976
2002_609_Mexico,2002,609,Mexico,Ecuador,A,group_or_knockout,Hyundai,win,3,1612,72.1,37.6,18.89,57.85,111.78,0.409,0.6,28.5,0.853,0.712,0.897,0.692,3.708,0.13,Mid attention,Premium,rain,25.0,44.2,208.8,110.89,0.279,0.072,-1.28,0.18,48.16,0.4512,0.3906,0.2539,0.5751,1.2744
2002_610_South_Korea,2002,610,South Korea,United States,A,group_or_knockout,McDonald's,draw,1,1548,70.3,20.2,12.83,55.65,121.46,0.451,0.431,25.44,0.51,0.67,0.723,0.452,3.172,0.125,Mid attention,Scalable,hot,22.9,32.0,175.12,89.83,0.027,0.1681,0.02,0.073,50.96,0.4057,0.4032,0.2107,0.3678,0.9066
2002_611_Portugal,2002,611,Portugal,Poland,A,group_or_knockout,Mengniu,win,3,1702,76.8,47.1,14.4,60.05,188.38,0.501,0.529,17.76,0.359,0.8,0.643,0.513,3.437,0.194,Mid attention,Scalable,cloudy,14.3,67.8,157.97,115.15,-0.04,0.1675,5.72,0.059,68.23,0.5364,0.6198,0.2243,0.5685,1.0597
2002_612_Tunisia,2002,612,Tunisia,Belgium,A,group_or_knockout,Hyundai,draw,1,1519,66.6,27.6,11.21,55.65,86.9,0.42,0.373,28.75,0.839,0.649,0.867,0.536,3.504,0.122,Mid attention,Scalable,hot,15.4,68.1,144.93,61.86,0.373,0.4314,2.07,0.293,53.86,0.3361,0.4312,0.5117,0.4712,1.402
2002_613_Cameroon,2002,613,Cameroon,Germany,A,group_or_knockout,Coca-Cola,loss,0,1542,68.0,29.1,10.52,55.65,157.38,0.421,0.386,31.97,0.771,0.693,0.92,0.485,3.195,0.1,Mid attention,Scalable,clear,23.2,65.7,195.98,79.56,0.187,0.2704,2.65,0.131,44.09,0.4172,0.4038,0.3712,0.4287,1.0277
2002_614_Denmark,2002,614,Denmark,France,A,group_or_knockout,Coca-Cola,win,3,1642,71.5,43.1,19.09,55.65,119.51,0.447,0.595,33.85,0.793,0.715,0.895,0.676,3.502,0.103,Mid attention,Premium,rain,29.2,64.5,91.83,116.58,0.202,0.198,3.4,0.201,50.37,0.4457,0.3735,0.3063,0.4986,1.1186
2002_615_Saudi_Arabia,2002,615,Saudi Arabia,Republic of Ireland,A,group_or_knockout,Visa,loss,0,1543,68.2,34.6,13.01,57.85,170.07,0.471,0.471,27.16,0.698,0.648,0.864,0.501,3.544,0.13,Mid attention,Scalable,clear,9.7,52.9,212.13,64.97,0.136,0.2417,0.06,0.105,59.1,0.4245,0.5063,0.3383,0.4882,1.1502
2002_616_Senegal,2002,616,Senegal,Uruguay,A,group_or_knockout,Budweiser,draw,1,1638,72.8,30.1,9.94,64.45,136.2,0.51,0.415,31.49,0.771,0.754,0.934,0.545,3.465,0.11,Mid attention,Scalable,clear,25.1,70.6,121.19,63.16,0.203,0.3365,3.66,0.242,55.48,0.4565,0.4474,0.4072,0.541,1.1851
2002_617_Nigeria,2002,617,Nigeria,England,A,group_or_knockout,Coca-Cola,draw,1,1585,75.3,31.3,8.19,51.25,164.93,0.435,0.301,26.63,0.705,0.744,0.906,0.466,3.343,0.126,Low attention,Scalable,cloudy,30.1,57.3,108.08,89.66,0.005,0.2229,1.92,0.113,57.77,0.3981,0.4285,0.2648,0.5214,1.3095
2002_618_Slovenia,2002,618,Slovenia,Paraguay,A,group_or_knockout,Vivo,loss,0,1491,66.6,28.9,8.67,60.05,172.53,0.526,0.371,14.76,0.283,0.658,0.571,0.332,3.168,0.215,Mid attention,Watchlist,clear,22.1,50.2,158.64,100.46,0.072,0.3356,3.42,0.205,56.03,0.5016,0.4825,0.3723,0.4236,0.8446
2002_619_South_Africa,2002,619,South Africa,Spain,A,group_or_knockout,Qatar Airways,loss,0,1530,68.0,32.2,12.38,62.25,263.29,0.586,0.522,26.15,0.519,0.668,0.76,0.48,3.164,0.121,Mid attention,Scalable,clear,26.3,53.0,321.72,133.07,0.167,0.2153,1.59,0.191,49.03,0.6415,0.544,0.3958,0.3737,0.5825
2002_620_Sweden,2002,620,Sweden,Argentina,A,group_or_knockout,Budweiser,draw,1,1654,74.4,39.2,19.34,55.65,159.33,0.501,0.619,26.29,0.687,0.705,0.91,0.592,3.709,0.141,Mid attention,Scalable,hot,18.8,90.3,254.28,115.66,-0.071,0.2667,-0.5,0.054,54.24,0.4746,0.4951,0.2558,0.5907,1.2445
2002_621_Costa_Rica,2002,621,Costa Rica,Brazil,A,group_or_knockout,Visa,loss,0,1585,73.1,26.3,15.16,66.65,153.58,0.569,0.574,31.23,0.76,0.677,0.885,0.579,3.449,0.11,Mid attention,Scalable,clear,22.3,30.2,238.91,124.92,0.126,0.299,1.9,0.128,68.21,0.5857,0.6356,0.3602,0.469,0.8007
2002_622_Ecuador,2002,622,Ecuador,Croatia,A,group_or_knockout,McDonald's,win,3,1623,71.6,42.9,13.81,53.45,142.54,0.426,0.453,16.55,0.347,0.689,0.657,0.467,3.31,0.2,Mid attention,Scalable,rain,13.3,66.0,175.54,49.44,0.12,0.2622,4.15,0.159,50.47,0.339,0.4618,0.3265,0.4845,1.4293
2002_623_Mexico,2002,623,Mexico,Italy,A,group_or_knockout,Hyundai,draw,1,1612,72.1,37.6,18.89,55.65,109.15,0.436,0.586,28.5,0.853,0.712,0.897,0.624,3.694,0.13,Mid attention,Premium,clear,8.9,31.1,104.95,84.84,0.126,0.087,3.63,0.135,62.0,0.3886,0.4873,0.1941,0.5723,1.4726
2002_624_Turkey,2002,624,Turkey,China,A,group_or_knockout,Mengniu,win,3,1677,74.3,49.4,16.02,57.85,185.23,0.486,0.557,18.0,0.356,0.714,0.662,0.52,3.515,0.195,Mid attention,Scalable,rain,28.7,56.3,180.74,119.46,0.101,0.252,2.86,0.184,63.91,0.5205,0.5608,0.3394,0.5366,1.031
2002_625_Belgium,2002,625,Belgium,Russia,A,group_or_knockout,Visa,win,3,1674,71.5,40.4,23.19,62.25,209.83,0.581,0.783,26.85,0.713,0.72,0.914,0.745,3.905,0.145,High attention,Premium,rain,17.1,51.1,163.02,91.12,0.057,0.1555,4.69,0.078,51.67,0.5357,0.4688,0.2736,0.6464,1.2065
2002_626_Japan,2002,626,Japan,Tunisia,A,group_or_knockout,Adidas,win,3,1586,72.8,37.0,11.9,55.65,317.49,0.55,0.492,29.47,0.859,0.648,0.855,0.678,3.972,0.135,Mid attention,Premium,clear,20.3,24.6,136.31,119.69,-0.026,0.1626,2.37,0.148,45.01,0.6013,0.3531,0.3117,0.5766,0.9589
2002_627_South_Korea,2002,627,South Korea,Portugal,A,group_or_knockout,McDonald's,win,3,1548,70.3,20.2,12.83,53.45,128.33,0.405,0.421,25.44,0.51,0.67,0.723,0.506,3.149,0.124,Mid attention,Scalable,rain,14.7,64.2,166.91,93.44,0.171,0.1921,2.92,0.212,47.7,0.3963,0.412,0.2945,0.3619,0.9131
2002_628_Poland,2002,628,Poland,United States,A,group_or_knockout,Coca-Cola,win,3,1685,72.7,42.5,15.85,60.05,159.21,0.548,0.554,28.97,0.734,0.749,0.899,0.659,3.743,0.129,Mid attention,Premium,hot,14.5,51.9,160.36,62.59,0.126,0.2135,1.79,0.141,59.99,0.4327,0.4929,0.3086,0.6055,1.3993
2002_629_Denmark,2002,629,Denmark,England,A,group_or_knockout,Coca-Cola,loss,0,1642,71.5,43.1,19.09,57.85,140.7,0.445,0.618,33.85,0.793,0.715,0.895,0.585,3.588,0.106,Mid attention,Scalable,rain,22.0,24.4,215.98,90.36,0.019,0.3049,4.81,0.174,57.65,0.4414,0.5693,0.3082,0.5197,1.1774
2002_630_Germany,2002,630,Germany,Paraguay,A,group_or_knockout,Coca-Cola,win,3,1798,81.3,65.9,22.15,53.45,162.09,0.372,0.681,29.19,0.759,0.859,0.907,0.684,4.08,0.14,High attention,Premium,clear,18.6,71.4,98.96,96.44,0.162,0.1228,3.41,0.127,46.92,0.4267,0.351,0.2678,0.7621,1.7861
2002_631_Spain,2002,631,Spain,Republic of Ireland,A,group_or_knockout,Budweiser,draw,1,1708,77.4,45.2,19.26,55.65,176.97,0.517,0.625,27.85,0.714,0.724,0.933,0.606,3.877,0.139,Mid attention,Scalable,cloudy,25.3,81.0,170.35,54.81,0.127,0.3464,1.63,0.17,62.46,0.3937,0.5205,0.4065,0.6425,1.6318
2002_632_Sweden,2002,632,Sweden,Senegal,A,group_or_knockout,Budweiser,loss,0,1654,74.4,39.2,19.34,57.85,162.86,0.558,0.634,26.29,0.687,0.705,0.91,0.575,3.737,0.142,Mid attention,Scalable,rain,25.7,81.8,139.5,77.98,0.11,0.2485,-0.33,0.099,51.52,0.4391,0.3703,0.3265,0.5976,1.3609
2002_633_Brazil,2002,633,Brazil,Belgium,A,group_or_knockout,Adidas,win,3,1829,78.8,57.4,18.61,55.65,215.56,0.487,0.625,33.15,0.938,0.809,0.916,0.744,4.184,0.126,Mid attention,Premium,clear,24.9,63.7,150.91,101.96,-0.059,0.2878,5.12,0.139,59.52,0.4962,0.5306,0.3114,0.7346,1.4805
2002_634_Mexico,2002,634,Mexico,United States,A,group_or_knockout,Hyundai,loss,0,1612,72.1,37.6,18.89,55.65,133.8,0.391,0.596,28.5,0.853,0.712,0.897,0.587,3.737,0.131,Mid attention,Scalable,rain,24.4,58.7,180.41,61.45,0.224,0.1171,1.24,0.123,60.07,0.3711,0.5035,0.2731,0.5822,1.5686
2002_635_Japan,2002,635,Japan,Turkey,A,group_or_knockout,Adidas,loss,0,1586,72.8,37.0,11.9,53.45,201.32,0.455,0.428,29.47,0.859,0.648,0.855,0.537,3.778,0.128,Mid attention,Scalable,clear,32.5,79.3,121.44,72.31,0.033,0.1235,2.95,0.046,43.59,0.4192,0.3363,0.2367,0.5285,1.2609
2002_636_South_Korea,2002,636,South Korea,Italy,A,group_or_knockout,McDonald's,win,3,1548,70.3,20.2,12.83,57.85,192.22,0.499,0.476,25.44,0.51,0.67,0.723,0.544,3.247,0.128,Mid attention,Scalable,rain,16.6,84.9,181.08,103.95,0.163,0.2323,7.74,0.144,49.97,0.5017,0.5169,0.3587,0.3868,0.771
2002_637_England,2002,637,England,Brazil,A,group_or_knockout,McDonald's,loss,0,1695,76.6,52.6,19.34,57.85,164.76,0.484,0.635,20.29,0.432,0.819,0.654,0.475,3.549,0.175,Mid attention,Scalable,clear,22.7,76.1,164.81,110.39,0.075,0.5826,4.48,0.21,49.6,0.4908,0.4497,0.5282,0.5814,1.1846
2002_638_Germany,2002,638,Germany,United States,A,group_or_knockout,Coca-Cola,win,3,1798,81.3,65.9,22.15,53.45,139.85,0.393,0.671,29.19,0.759,0.859,0.907,0.684,4.103,0.141,High attention,Premium,clear,29.8,42.9,136.13,84.13,0.117,0.3476,6.18,0.192,59.39,0.3907,0.5321,0.3786,0.7681,1.966
2002_639_South_Korea,2002,639,South Korea,Spain,A,group_or_knockout,McDonald's,draw,1,1548,70.3,20.2,12.83,51.25,288.93,0.512,0.477,25.44,0.51,0.67,0.723,0.48,3.275,0.129,Mid attention,Scalable,windy,30.6,61.2,136.88,109.88,0.271,0.4706,1.67,0.244,46.45,0.5239,0.3552,0.6237,0.3938,0.7516
2002_640_Senegal,2002,640,Senegal,Turkey,A,group_or_knockout,Budweiser,loss,0,1638,72.8,30.1,9.94,53.45,121.51,0.426,0.342,31.49,0.771,0.754,0.934,0.469,3.367,0.107,Mid attention,Scalable,hot,14.5,65.0,154.49,112.4,0.209,0.2615,5.05,0.227,57.79,0.4205,0.5182,0.3518,0.5175,1.2306
