match_id,year,team_a,team_b,stage,neutral_site,host_advantage_a,stadium_capacity_k,temperature_c,humidity,weather,event_attention_m,media_reposts_k,result,city,country,date,engagement_rate,fan_growth_7d_pct,news_sentiment_score,text_signal_score,time_decay_attention,a_elo,a_coach_wc_matches,a_squad_market_value_m,a_recent_goal_diff,a_social_followers_m,a_brand_globality,a_core_player_rating,a_core_market_value_m,a_player_followers_m,a_avg_injury_risk,a_avg_availability_score,a_player_fan_growth_30d_pct,a_player_sentiment_score,a_sponsor,a_sponsor_category,a_sponsor_spend_m,a_ad_exposure_m,a_brand_heat_index,a_paid_media_share,a_brand_fit,a_activation_quality,a_historical_sports_presence,a_data_origin,a_sponsor_power_index,b_elo,b_coach_wc_matches,b_squad_market_value_m,b_recent_goal_diff,b_social_followers_m,b_brand_globality,b_core_player_rating,b_core_market_value_m,b_player_followers_m,b_avg_injury_risk,b_avg_availability_score,b_player_fan_growth_30d_pct,b_player_sentiment_score,b_sponsor,b_sponsor_category,b_sponsor_spend_m,b_ad_exposure_m,b_brand_heat_index,b_paid_media_share,b_brand_fit,b_activation_quality,b_historical_sports_presence,b_data_origin,b_sponsor_power_index,elo_diff,market_value_diff_m,coach_exp_diff,core_rating_diff,recent_goal_diff_delta,availability_diff,injury_risk_diff,team_a_strength,fan_score,sponsor_roi,weather_severity,media_exposure_index,injury_risk_score,sponsor_team_fit_score,weather_impact_score,stage_premium_score,commercial_momentum_score
89,1954,Germany,Hungary,tournament,True,0.0,64.2,23.7,57.6,windy,57.95,176.19,B_win,Basel,Switzerland,1954-06-20,0.2724,0.77,0.077,0.079,60.84,1798,20,646.1,0.4,35.62,0.797,81.3,65.9,22.15,0.2123333333333333,0.851,5.576666666666667,0.3273333333333333,Coca-Cola,beverage,29.19,1660.0,1.0,0.286,0.859,0.907,0.902,real_sponsor_names_with_proxy_commercial_metrics,0.8943041962421712,1691,5,513.5,0.03,27.22,0.652,78.9,42.6,16.61,0.1083333333333333,0.8380000000000001,2.99,0.2826666666666667,Adidas,apparel,33.47,1420.0,1.0,0.501,0.712,0.937,0.887,real_sponsor_names_with_proxy_commercial_metrics,0.9017290826148548,107,132.60000000000002,15,2.3999999999999915,0.37,0.0129999999999999,0.104,0.9510351228677828,0.7056828538569122,4.454,0.48,0.43765288302614985,0.18699999999999997,0.90283,0.3722937272532648,0.2,0.6309309827832865
90,1954,South Korea,Turkey,tournament,True,0.0,63.8,37.7,47.4,cloudy,49.15,156.89,B_win,Geneva,Switzerland,1954-06-20,0.2476,3.11,0.073,0.072,44.78,1548,6,343.4,-0.37,22.9,0.505,70.3,20.2,12.829999999999998,0.151,0.8606666666666666,2.8866666666666667,0.2443333333333333,McDonald's,restaurant,25.44,80.72,0.587,0.49,0.67,0.723,0.661,real_sponsor_names_with_proxy_commercial_metrics,0.5007392844481758,1677,1,491.1,0.1,22.51,0.608,74.3,49.4,16.02,0.292,0.8846666666666666,2.2533333333333334,0.3329999999999999,Mengniu,consumer_goods,18.0,60.85,0.377,0.48,0.714,0.662,0.611,real_sponsor_names_with_proxy_commercial_metrics,0.3551064881962262,-129,-147.70000000000005,5,-4.0,-0.47,-0.024,-0.141,0.3785695739184261,0.4384049506342993,3.104,0.22,0.3284426474817839,0.14633333333333337,0.6669599999999999,0.5883815028901735,0.2,0.40921374394152277
91,1954,Switzerland,England,tournament,False,0.18,66.7,14.7,67.3,cloudy,38.15,119.34,B_win,Bern,Switzerland,1954-06-20,0.3383,5.88,0.097,0.182,42.39,1632,7,443.7,-0.12,26.09,0.595,72.7,48.1,17.05,0.1836666666666666,0.914,2.223333333333333,0.2486666666666666,Adidas,apparel,31.4,1420.0,1.0,0.14,0.774,0.888,0.845,real_sponsor_names_with_proxy_commercial_metrics,0.8742493122599488,1695,13,522.2,0.16,30.51,0.678,76.6,52.6,19.34,0.28,0.7986666666666666,2.61,0.1863333333333333,McDonald's,restaurant,20.29,74.13,0.517,0.758,0.819,0.654,0.569,real_sponsor_names_with_proxy_commercial_metrics,0.4258607840939036,-63,-78.50000000000006,-6,-3.899999999999992,-0.28,0.1153333333333334,-0.0963333333333333,0.5385464489432931,0.4466152362149485,3.746,0.22,0.2881230128656309,0.14459999999999995,0.85383,0.45587204738457143,0.2,0.5193569036556994
92,1954,Germany,Turkey,tournament,True,0.0,56.7,31.8,65.6,hot,53.55,140.06,A_win,Zürich,Switzerland,1954-06-23,0.1724,6.91,0.171,0.205,43.26,1798,20,646.1,0.4,35.62,0.797,81.3,65.9,22.15,0.2123333333333333,0.851,5.576666666666667,0.3273333333333333,Coca-Cola,beverage,29.19,1660.0,1.0,0.286,0.859,0.907,0.902,real_sponsor_names_with_proxy_commercial_metrics,0.8943041962421712,1677,1,491.1,0.1,22.51,0.608,74.3,49.4,16.02,0.292,0.8846666666666666,2.2533333333333334,0.3329999999999999,Mengniu,consumer_goods,18.0,60.85,0.377,0.48,0.714,0.662,0.611,real_sponsor_names_with_proxy_commercial_metrics,0.3551064881962262,121,155.0,19,7.0,0.3,-0.0336666666666666,-0.0796666666666666,0.9510351228677828,0.6733245436408148,4.519,0.62,0.34702580803095145,0.18699999999999997,0.90283,0.6735552701063299,0.2,0.6037452409237396
93,1954,Switzerland,Italy,tournament,False,0.18,52.5,23.9,58.2,clear,44.75,93.94,A_win,Basel,Switzerland,1954-06-23,0.2197,4.42,0.187,0.142,36.37,1632,7,443.7,-0.12,26.09,0.595,72.7,48.1,17.05,0.1836666666666666,0.914,2.223333333333333,0.2486666666666666,Adidas,apparel,31.4,1420.0,1.0,0.14,0.774,0.888,0.845,real_sponsor_names_with_proxy_commercial_metrics,0.8742493122599488,1755,14,594.5,0.34,33.03,0.744,77.8,61.6,11.04,0.3303333333333333,0.8929999999999999,1.3333333333333333,0.0393333333333333,Visa,finance,33.4,1470.0,1.0,0.316,0.761,0.842,0.918,real_sponsor_names_with_proxy_commercial_metrics,0.9046859464925012,-123,-150.8,-7,-5.099999999999994,-0.46,0.0210000000000001,-0.1466666666666667,0.5385464489432931,0.4674409772811085,3.849,0.12,0.2469907710305672,0.14459999999999995,0.85383,0.23608863198458568,0.2,0.5169616627872116
94,1954,England,Uruguay,tournament,True,0.0,57.0,25.5,45.4,hot,46.95,161.66,B_win,Basel,Switzerland,1954-06-26,0.4117,2.43,0.198,0.094,45.55,1695,13,522.2,0.16,30.51,0.678,76.6,52.6,19.34,0.28,0.7986666666666666,2.61,0.1863333333333333,McDonald's,restaurant,20.29,74.13,0.517,0.758,0.819,0.654,0.569,real_sponsor_names_with_proxy_commercial_metrics,0.4258607840939036,1684,10,508.3,0.07,29.28,0.661,74.8,44.8,20.58,0.1356666666666666,0.8753333333333333,1.923333333333333,0.1913333333333333,Vivo,technology,19.75,76.46,0.542,0.306,0.797,0.741,0.63,real_sponsor_names_with_proxy_commercial_metrics,0.4353841169067607,11,13.900000000000034,3,1.7999999999999972,0.09,-0.0766666666666666,0.1443333333333333,0.7074856858162286,0.5112069497677302,3.345,0.62,0.3729805127662742,0.24853333333333336,0.68589,0.42239848711910366,0.2,0.4170532366707562
95,1954,Switzerland,Austria,tournament,False,0.18,36.1,23.7,60.1,clear,60.15,172.49,B_win,Lausanne,Switzerland,1954-06-26,0.4296,4.35,0.134,0.133,57.11,1632,7,443.7,-0.12,26.09,0.595,72.7,48.1,17.05,0.1836666666666666,0.914,2.223333333333333,0.2486666666666666,Adidas,apparel,31.4,1420.0,1.0,0.14,0.774,0.888,0.845,real_sponsor_names_with_proxy_commercial_metrics,0.8742493122599488,1660,5,475.8,-0.03,25.77,0.617,70.5,44.6,14.99,0.1396666666666666,0.88,2.703333333333333,0.218,McDonald's,restaurant,21.71,77.28,0.55,0.451,0.702,0.72,0.649,real_sponsor_names_with_proxy_commercial_metrics,0.4469236410067131,-28,-32.10000000000002,2,2.200000000000003,-0.09,0.034,0.044,0.5385464489432931,0.5640165009345682,3.711,0.12,0.494046439940815,0.14459999999999995,0.85383,0.23909619638906726,0.2,0.5934139431922298
96,1954,Brazil,Hungary,tournament,True,0.0,39.2,25.7,56.9,cloudy,46.95,172.06,B_win,Bern,Switzerland,1954-06-27,0.1524,5.64,0.165,0.175,47.41,1829,20,683.6,0.5,36.78,0.83,78.8,57.4,18.61,0.1376666666666667,0.7313333333333333,3.723333333333333,0.206,Adidas,apparel,33.15,1420.0,1.0,0.369,0.809,0.916,0.861,real_sponsor_names_with_proxy_commercial_metrics,0.9083567026566084,1691,5,513.5,0.03,27.22,0.652,78.9,42.6,16.61,0.1083333333333333,0.8380000000000001,2.99,0.2826666666666667,Adidas,apparel,33.47,1420.0,1.0,0.501,0.712,0.937,0.887,real_sponsor_names_with_proxy_commercial_metrics,0.9017290826148548,138,170.10000000000002,15,-0.1000000000000085,0.47,-0.1066666666666668,0.0293333333333333,0.9764150943396226,0.5127927667850204,3.829,0.22,0.3330596200977626,0.19006666666666672,0.87793,0.31729215728252336,0.2,0.5557057073569442
97,1954,Germany,Yugoslavia,tournament,True,0.0,40.8,22.1,36.7,rain,38.15,136.01,A_win,Geneva,Switzerland,1954-06-27,0.2819,-1.42,0.121,0.14,32.9,1798,20,646.1,0.4,35.62,0.797,81.3,65.9,22.15,0.2123333333333333,0.851,5.576666666666667,0.3273333333333333,Coca-Cola,beverage,29.19,1660.0,1.0,0.286,0.859,0.907,0.902,real_sponsor_names_with_proxy_commercial_metrics,0.8943041962421712,1669,5,487.0,0.06,26.56,0.629,74.2,37.3,11.34,0.1803333333333333,0.851,3.0733333333333337,0.222,Qatar Airways,airline,27.75,1560.0,1.0,0.779,0.762,0.877,0.666,real_sponsor_names_with_proxy_commercial_metrics,0.826329967443037,129,159.10000000000002,15,7.099999999999994,0.34,0.0,0.032,0.9510351228677828,0.60268687358645,4.235,0.48,0.2512412934183526,0.18699999999999997,0.90283,0.2403665881681296,0.2,0.5648097903859977
98,1954,Austria,Germany,tournament,True,0.0,45.0,31.7,34.5,cloudy,49.15,94.33,B_win,Basel,Switzerland,1954-06-30,0.5463,5.91,-0.005,0.121,42.34,1660,5,475.8,-0.03,25.77,0.617,70.5,44.6,14.99,0.1396666666666666,0.88,2.703333333333333,0.218,McDonald's,restaurant,21.71,77.28,0.55,0.451,0.702,0.72,0.649,real_sponsor_names_with_proxy_commercial_metrics,0.4469236410067131,1798,20,646.1,0.4,35.62,0.797,81.3,65.9,22.15,0.2123333333333333,0.851,5.576666666666667,0.3273333333333333,Coca-Cola,beverage,29.19,1660.0,1.0,0.286,0.859,0.907,0.902,real_sponsor_names_with_proxy_commercial_metrics,0.8943041962421712,-138,-170.3,-15,-10.799999999999995,-0.43,0.029,-0.0726666666666666,0.5506732285488857,0.4490248664236853,3.055,0.22,0.3707739584324514,0.13179999999999997,0.6711900000000001,0.3765713979875829,0.2,0.40920202812673334
99,1954,Hungary,Uruguay,tournament,True,0.0,63.2,20.3,67.0,cloudy,46.95,89.79,A_win,Lausanne,Switzerland,1954-06-30,0.4165,1.66,0.117,0.131,49.28,1691,5,513.5,0.03,27.22,0.652,78.9,42.6,16.61,0.1083333333333333,0.8380000000000001,2.99,0.2826666666666667,Adidas,apparel,33.47,1420.0,1.0,0.501,0.712,0.937,0.887,real_sponsor_names_with_proxy_commercial_metrics,0.9017290826148548,1684,10,508.3,0.07,29.28,0.661,74.8,44.8,20.58,0.1356666666666666,0.8753333333333333,1.923333333333333,0.1913333333333333,Vivo,technology,19.75,76.46,0.542,0.306,0.797,0.741,0.63,real_sponsor_names_with_proxy_commercial_metrics,0.4353841169067607,7,5.199999999999989,-5,4.1000000000000085,-0.04,-0.0373333333333332,-0.0273333333333333,0.6789758272283496,0.4728539189807702,3.989,0.22,0.3393080305446754,0.12979999999999994,0.84634,0.3089110112038821,0.2,0.543375283251116
100,1954,Austria,Uruguay,tournament,True,0.0,46.2,29.8,16.4,cloudy,42.55,98.41,A_win,Zürich,Switzerland,1954-07-03,0.298,1.68,0.104,0.182,37.66,1660,5,475.8,-0.03,25.77,0.617,70.5,44.6,14.99,0.1396666666666666,0.88,2.703333333333333,0.218,McDonald's,restaurant,21.71,77.28,0.55,0.451,0.702,0.72,0.649,real_sponsor_names_with_proxy_commercial_metrics,0.4469236410067131,1684,10,508.3,0.07,29.28,0.661,74.8,44.8,20.58,0.1356666666666666,0.8753333333333333,1.923333333333333,0.1913333333333333,Vivo,technology,19.75,76.46,0.542,0.306,0.797,0.741,0.63,real_sponsor_names_with_proxy_commercial_metrics,0.4353841169067607,-24,-32.5,-5,-4.299999999999997,-0.1,0.0046666666666667,0.004,0.5506732285488857,0.4207763731597707,3.225,0.22,0.2731819434050212,0.13179999999999997,0.6711900000000001,0.24893955612645402,0.2,0.3817740470073512
101,1954,Germany,Hungary,tournament,True,0.0,53.1,19.1,61.3,clear,44.75,95.14,A_win,Bern,Switzerland,1954-07-04,0.238,2.05,0.051,0.122,46.62,1798,20,646.1,0.4,35.62,0.797,81.3,65.9,22.15,0.2123333333333333,0.851,5.576666666666667,0.3273333333333333,Coca-Cola,beverage,29.19,1660.0,1.0,0.286,0.859,0.907,0.902,real_sponsor_names_with_proxy_commercial_metrics,0.8943041962421712,1691,5,513.5,0.03,27.22,0.652,78.9,42.6,16.61,0.1083333333333333,0.8380000000000001,2.99,0.2826666666666667,Adidas,apparel,33.47,1420.0,1.0,0.501,0.712,0.937,0.887,real_sponsor_names_with_proxy_commercial_metrics,0.9017290826148548,107,132.60000000000002,15,2.3999999999999915,0.37,0.0129999999999999,0.104,0.9510351228677828,0.6181265932408249,4.352,0.12,0.2733820128858918,0.18699999999999997,0.90283,0.27549525440662237,0.2,0.5735610557827304
102,1958,Argentina,Germany,tournament,True,0.0,74.9,22.6,50.4,clear,44.01,155.38,B_win,Malmö,Sweden,1958-06-08,0.2512,3.47,0.089,0.152,44.48,1753,15,591.7,0.26,33.16,0.743,76.8,58.0,19.5,0.2623333333333333,0.8586666666666667,3.813333333333333,0.2106666666666666,Hyundai,automotive,30.74,1520.0,1.0,0.338,0.813,0.936,0.851,real_sponsor_names_with_proxy_commercial_metrics,0.8906866725830912,1798,20,646.1,0.4,35.62,0.797,81.3,65.9,22.15,0.2123333333333333,0.851,5.576666666666667,0.3273333333333333,Coca-Cola,beverage,29.19,1660.0,1.0,0.286,0.859,0.907,0.902,real_sponsor_names_with_proxy_commercial_metrics,0.8943041962421712,-45,-54.39999999999998,-5,-4.5,-0.14,0.0076666666666667,0.05,0.8112048561394937,0.5384855682870079,4.148,0.12,0.3196699506106466,0.2139333333333333,0.8831100000000001,0.16856989937914796,0.2,0.5552741506624336
103,1958,Austria,Brazil,tournament,True,0.0,53.4,16.6,78.9,clear,41.81,131.83,B_win,Uddevalla,Sweden,1958-06-08,0.0777,0.47,0.145,0.141,33.87,1660,5,475.8,-0.03,25.77,0.617,70.5,44.6,14.99,0.1396666666666666,0.88,2.703333333333333,0.218,McDonald's,restaurant,21.71,77.28,0.55,0.451,0.702,0.72,0.649,real_sponsor_names_with_proxy_commercial_metrics,0.4469236410067131,1829,20,683.6,0.5,36.78,0.83,78.8,57.4,18.61,0.1376666666666667,0.7313333333333333,3.723333333333333,0.206,Adidas,apparel,33.15,1420.0,1.0,0.369,0.809,0.916,0.861,real_sponsor_names_with_proxy_commercial_metrics,0.9083567026566084,-169,-207.8,-15,-8.299999999999997,-0.53,0.1486666666666667,0.0019999999999999,0.5506732285488857,0.4290853283007786,3.12,0.12,0.2136541384435504,0.13179999999999997,0.6711900000000001,0.41657353885677584,0.2,0.3721949934545392
104,1958,Czechoslovakia,Northern Ireland,tournament,True,0.0,67.6,25.7,50.1,cloudy,37.41,145.43,B_win,Halmstad,Sweden,1958-06-08,0.1467,2.2,0.043,0.118,38.76,1636,5,447.8,-0.1,25.08,0.592,72.1,45.6,14.05,0.2196666666666666,0.848,2.25,0.1806666666666666,Visa,finance,31.09,1470.0,1.0,0.557,0.715,0.89,0.868,real_sponsor_names_with_proxy_commercial_metrics,0.8687193911689106,1543,2,333.4,-0.15,18.82,0.474,66.3,29.3,14.28,0.151,0.5943333333333333,4.053333333333334,0.075,Qatar Airways,airline,29.2,1560.0,1.0,0.318,0.682,0.856,0.62,real_sponsor_names_with_proxy_commercial_metrics,0.827256376628841,93,114.40000000000003,3,5.799999999999997,0.0499999999999999,0.2536666666666667,0.0686666666666666,0.5283363782801519,0.3761144082941348,3.677,0.22,0.225942443294045,0.19259999999999997,0.8329999999999999,0.28790944123314066,0.2,0.4800571768617053
105,1958,England,Russia,tournament,True,0.0,45.9,31.7,68.6,cloudy,44.01,140.53,draw,Gothenburg,Sweden,1958-06-08,0.3356,3.9,0.077,0.149,48.26,1695,13,522.2,0.16,30.51,0.678,76.6,52.6,19.34,0.28,0.7986666666666666,2.61,0.1863333333333333,McDonald's,restaurant,20.29,74.13,0.517,0.758,0.819,0.654,0.569,real_sponsor_names_with_proxy_commercial_metrics,0.4258607840939036,1676,8,497.3,0.07,27.98,0.645,72.7,49.8,18.23,0.1086666666666666,0.8123333333333332,5.670000000000001,0.13,Hyundai,automotive,26.07,1520.0,1.0,0.245,0.69,0.874,0.885,real_sponsor_names_with_proxy_commercial_metrics,0.8019550650674336,19,24.900000000000038,5,3.899999999999992,0.09,-0.0136666666666666,0.1713333333333334,0.7074856858162286,0.4906341647193071,3.284,0.22,0.3406626491317613,0.24853333333333336,0.68589,0.5239170769999285,0.2,0.4048292841302952
106,1958,France,Paraguay,tournament,True,0.0,55.3,22.5,51.6,clear,57.21,173.32,A_win,Norrköping,Sweden,1958-06-08,0.1902,3.26,0.258,0.154,61.44,1748,13,584.8,0.26,32.28,0.733,77.8,46.5,18.67,0.2083333333333333,0.8296666666666667,3.483333333333333,0.3613333333333333,Qatar Airways,airline,31.34,1560.0,1.0,0.647,0.801,0.881,0.647,real_sponsor_names_with_proxy_commercial_metrics,0.8804760425996134,1578,4,377.4,-0.11,22.66,0.528,69.9,30.5,12.88,0.1066666666666666,0.8923333333333333,3.733333333333333,0.1686666666666666,Hyundai,automotive,26.2,1520.0,1.0,0.401,0.667,0.921,0.802,real_sponsor_names_with_proxy_commercial_metrics,0.8003391569254713,170,207.4,9,7.899999999999991,0.37,-0.0626666666666666,0.1016666666666666,0.8018213325687816,0.60437405457821,4.281,0.12,0.42848634896387844,0.19313333333333332,0.8337199999999999,0.17115392849496897,0.2,0.5873690552985816
107,1958,Hungary,Wales,tournament,True,0.0,45.6,21.8,59.8,hot,39.61,158.38,draw,Sandviken,Sweden,1958-06-08,0.2068,3.6,0.006,0.1,31.02,1691,5,513.5,0.03,27.22,0.652,78.9,42.6,16.61,0.1083333333333333,0.8380000000000001,2.99,0.2826666666666667,Adidas,apparel,33.47,1420.0,1.0,0.501,0.712,0.937,0.887,real_sponsor_names_with_proxy_commercial_metrics,0.9017290826148548,1476,1,251.0,-0.25,14.8,0.391,67.0,18.7,9.44,0.2196666666666666,0.746,2.5966666666666667,0.0486666666666666,Coca-Cola,beverage,33.92,1660.0,1.0,0.324,0.631,0.878,0.858,real_sponsor_names_with_proxy_commercial_metrics,0.91516,215,262.5,4,11.900000000000006,0.28,0.092,-0.1113333333333333,0.6789758272283496,0.4637386475477407,3.731,0.62,0.24040734415876278,0.12979999999999994,0.84634,0.3987825590523085,0.2,0.5210428699726851
108,1958,Scotland,Yugoslavia,tournament,True,0.0,53.6,16.3,69.8,clear,39.61,129.1,draw,Västerås,Sweden,1958-06-08,0.1705,2.12,0.119,0.166,38.59,1529,4,318.6,-0.35,20.39,0.472,67.9,31.6,17.66,0.1853333333333333,0.9116666666666668,1.8866666666666667,0.2256666666666666,Budweiser,beverage,26.35,1520.0,1.0,0.459,0.686,0.905,0.601,real_sponsor_names_with_proxy_commercial_metrics,0.7892646475308992,1669,5,487.0,0.06,26.56,0.629,74.2,37.3,11.34,0.1803333333333333,0.851,3.0733333333333337,0.222,Qatar Airways,airline,27.75,1560.0,1.0,0.779,0.762,0.877,0.666,real_sponsor_names_with_proxy_commercial_metrics,0.826329967443037,-140,-168.39999999999998,-1,-6.299999999999997,-0.41,0.0606666666666667,0.005,0.3145516160739996,0.4558875254329722,3.725,0.12,0.24335953477152744,0.14653333333333324,0.7845199999999999,0.3850560194105473,0.2,0.4827847294829536
109,1958,Sweden,Mexico,tournament,False,0.18,68.9,21.6,50.6,cloudy,41.81,121.78,A_win,Solna,Sweden,1958-06-08,0.129,4.26,0.041,0.144,46.36,1654,9,471.1,0.0,27.67,0.624,74.4,39.2,19.34,0.1766666666666666,0.6789999999999999,3.783333333333333,0.1453333333333333,Budweiser,beverage,26.29,1520.0,1.0,0.625,0.705,0.91,0.618,real_sponsor_names_with_proxy_commercial_metrics,0.7933304512887279,1612,10,421.9,-0.18,26.83,0.584,72.1,37.6,18.89,0.2446666666666666,0.7546666666666667,1.1233333333333333,0.211,Hyundai,automotive,28.5,1520.0,1.0,0.636,0.712,0.897,0.88,real_sponsor_names_with_proxy_commercial_metrics,0.8410900128753669,42,49.200000000000045,-1,2.300000000000012,0.18,-0.0756666666666667,-0.068,0.6002235585615322,0.4636954535693692,4.121,0.22,0.25196565803750515,0.2344,0.7963,0.2042317847712838,0.2,0.4840451669162191
110,1958,Argentina,Northern Ireland,tournament,True,0.0,35.5,13.4,73.9,clear,44.01,190.37,A_win,Halmstad,Sweden,1958-06-11,0.1402,5.02,0.074,0.127,43.81,1753,15,591.7,0.26,33.16,0.743,76.8,58.0,19.5,0.2623333333333333,0.8586666666666667,3.813333333333333,0.2106666666666666,Hyundai,automotive,30.74,1520.0,1.0,0.338,0.813,0.936,0.851,real_sponsor_names_with_proxy_commercial_metrics,0.8906866725830912,1543,2,333.4,-0.15,18.82,0.474,66.3,29.3,14.28,0.151,0.5943333333333333,4.053333333333334,0.075,Qatar Airways,airline,29.2,1560.0,1.0,0.318,0.682,0.856,0.62,real_sponsor_names_with_proxy_commercial_metrics,0.827256376628841,210,258.30000000000007,13,10.5,0.41,0.2643333333333334,0.1113333333333333,0.8112048561394937,0.5506676555008646,4.031,0.12,0.30709105257394703,0.2139333333333333,0.8831100000000001,0.47820559480482405,0.2,0.5561693554749735
111,1958,Austria,Russia,tournament,True,0.0,63.6,17.5,42.1,clear,39.61,116.9,B_win,Borås,Sweden,1958-06-11,0.2522,4.89,0.118,0.095,35.04,1660,5,475.8,-0.03,25.77,0.617,70.5,44.6,14.99,0.1396666666666666,0.88,2.703333333333333,0.218,McDonald's,restaurant,21.71,77.28,0.55,0.451,0.702,0.72,0.649,real_sponsor_names_with_proxy_commercial_metrics,0.4469236410067131,1676,8,497.3,0.07,27.98,0.645,72.7,49.8,18.23,0.1086666666666666,0.8123333333333332,5.670000000000001,0.13,Hyundai,automotive,26.07,1520.0,1.0,0.245,0.69,0.874,0.885,real_sponsor_names_with_proxy_commercial_metrics,0.8019550650674336,-16,-21.5,-3,-2.200000000000003,-0.1,0.0676666666666667,0.031,0.5506732285488857,0.4139976519985442,3.176,0.12,0.23100028468818706,0.13179999999999997,0.6711900000000001,0.23415078855348603,0.2,0.371439673338841
112,1958,Brazil,England,tournament,True,0.0,61.1,24.4,62.7,rain,35.21,92.4,draw,Gothenburg,Sweden,1958-06-11,0.2791,3.7,0.055,0.077,29.93,1829,20,683.6,0.5,36.78,0.83,78.8,57.4,18.61,0.1376666666666667,0.7313333333333333,3.723333333333333,0.206,Adidas,apparel,33.15,1420.0,1.0,0.369,0.809,0.916,0.861,real_sponsor_names_with_proxy_commercial_metrics,0.9083567026566084,1695,13,522.2,0.16,30.51,0.678,76.6,52.6,19.34,0.28,0.7986666666666666,2.61,0.1863333333333333,McDonald's,restaurant,20.29,74.13,0.517,0.758,0.819,0.654,0.569,real_sponsor_names_with_proxy_commercial_metrics,0.4258607840939036,134,161.39999999999998,7,2.200000000000003,0.3399999999999999,-0.0673333333333333,-0.1423333333333333,0.9764150943396226,0.4322835858670278,3.916,0.48,0.17998377683678574,0.19006666666666672,0.87793,0.4125388567758509,0.2,0.502547968047711
113,1958,Czechoslovakia,Germany,tournament,True,0.0,50.3,30.9,72.8,cloudy,44.01,99.47,draw,Helsingborg,Sweden,1958-06-11,0.1306,4.77,0.18,0.135,45.18,1636,5,447.8,-0.1,25.08,0.592,72.1,45.6,14.05,0.2196666666666666,0.848,2.25,0.1806666666666666,Visa,finance,31.09,1470.0,1.0,0.557,0.715,0.89,0.868,real_sponsor_names_with_proxy_commercial_metrics,0.8687193911689106,1798,20,646.1,0.4,35.62,0.797,81.3,65.9,22.15,0.2123333333333333,0.851,5.576666666666667,0.3273333333333333,Coca-Cola,beverage,29.19,1660.0,1.0,0.286,0.859,0.907,0.902,real_sponsor_names_with_proxy_commercial_metrics,0.8943041962421712,-162,-198.3,-15,-9.200000000000005,-0.5,-0.003,0.0073333333333333,0.5283363782801519,0.3897819980851621,3.607,0.22,0.24249861382896193,0.19259999999999997,0.8329999999999999,0.5212559765931635,0.2,0.48719533611017635
114,1958,France,Yugoslavia,tournament,True,0.0,39.2,39.0,68.6,clear,46.21,160.78,B_win,Västerås,Sweden,1958-06-11,0.189,4.63,0.242,0.197,48.87,1748,13,584.8,0.26,32.28,0.733,77.8,46.5,18.67,0.2083333333333333,0.8296666666666667,3.483333333333333,0.3613333333333333,Qatar Airways,airline,31.34,1560.0,1.0,0.647,0.801,0.881,0.647,real_sponsor_names_with_proxy_commercial_metrics,0.8804760425996134,1669,5,487.0,0.06,26.56,0.629,74.2,37.3,11.34,0.1803333333333333,0.851,3.0733333333333337,0.222,Qatar Airways,airline,27.75,1560.0,1.0,0.779,0.762,0.877,0.666,real_sponsor_names_with_proxy_commercial_metrics,0.826329967443037,79,97.79999999999995,8,3.5999999999999943,0.2,-0.0213333333333333,0.0279999999999999,0.8018213325687816,0.5505598353091827,3.818,0.12,0.33985742729161605,0.19313333333333332,0.8337199999999999,0.6738014700635124,0.2,0.5545752895688015
115,1958,Mexico,Wales,tournament,True,0.0,58.9,19.5,88.7,windy,39.61,160.05,draw,Solna,Sweden,1958-06-11,0.1883,8.42,0.201,0.164,43.91,1612,10,421.9,-0.18,26.83,0.584,72.1,37.6,18.89,0.2446666666666666,0.7546666666666667,1.1233333333333333,0.211,Hyundai,automotive,28.5,1520.0,1.0,0.636,0.712,0.897,0.88,real_sponsor_names_with_proxy_commercial_metrics,0.8410900128753669,1476,1,251.0,-0.25,14.8,0.391,67.0,18.7,9.44,0.2196666666666666,0.746,2.5966666666666667,0.0486666666666666,Coca-Cola,beverage,33.92,1660.0,1.0,0.324,0.631,0.878,0.858,real_sponsor_names_with_proxy_commercial_metrics,0.91516,136,170.89999999999998,9,5.099999999999994,0.07,0.0086666666666667,0.0249999999999999,0.5181915824104364,0.4368118558254507,3.818,0.48,0.28382609935998826,0.24493333333333328,0.83529,0.5274856918575608,0.2,0.4991787425932119
