panel_id,year,match_id,team,opponent,team_side,stage,sponsor,result_for_team,match_points,team_elo,core_player_rating,core_market_value_m,player_followers_m,event_attention_m,media_reposts_k,exposure_score,fan_score_panel,sponsor_spend_m,sponsor_power_index,brand_fit,activation_quality,commercial_momentum,predicted_roi,roi_per_million_spend,attention_segment,commercial_segment,weather,temperature_c,humidity
1990_413_Argentina,1990,413,Argentina,Cameroon,A,group_or_knockout,Hyundai,loss,0,1753,76.8,58.0,19.5,49.08,104.57,0.333,0.559,30.74,0.75,0.813,0.936,0.528,3.836,0.125,Mid attention,Scalable,cloudy,26.3,81.7
1990_414_Italy,1990,414,Italy,Austria,A,group_or_knockout,Visa,win,3,1755,77.8,61.6,11.04,49.08,113.62,0.378,0.34,33.4,0.741,0.761,0.842,0.549,3.434,0.103,Mid attention,Scalable,hot,24.1,55.0
1990_415_Russia,1990,415,Russia,Romania,A,group_or_knockout,Hyundai,loss,0,1676,72.7,49.8,18.23,51.28,155.94,0.402,0.562,26.07,0.662,0.69,0.874,0.511,3.845,0.147,Mid attention,Scalable,clear,24.7,25.1
1990_416_United_Arab_Emirates,1990,416,United Arab Emirates,Colombia,A,group_or_knockout,Adidas,loss,0,1388,64.1,14.2,5.74,51.28,145.44,0.408,0.228,28.56,0.671,0.554,0.935,0.388,3.094,0.108,Low attention,Scalable,hot,31.8,55.0
1990_417_Brazil,1990,417,Brazil,Sweden,A,group_or_knockout,Adidas,win,3,1829,78.8,57.4,18.61,53.48,162.33,0.469,0.588,33.15,0.774,0.809,0.916,0.671,3.845,0.116,Mid attention,Premium,clear,30.4,71.0
1990_418_Germany,1990,418,Germany,Yugoslavia,A,group_or_knockout,Coca-Cola,win,3,1798,81.3,65.9,22.15,57.88,190.3,0.543,0.721,29.19,0.711,0.859,0.907,0.713,4.156,0.142,High attention,Premium,cloudy,5.8,42.5
1990_419_United_States,1990,419,United States,Czechoslovakia,A,group_or_knockout,Vivo,loss,0,1578,71.9,31.0,12.75,60.08,144.03,0.499,0.466,22.58,0.428,0.676,0.652,0.412,3.06,0.136,Mid attention,Scalable,cloudy,21.1,55.2
1990_420_Costa_Rica,1990,420,Costa Rica,Scotland,A,group_or_knockout,Visa,win,3,1585,73.1,26.3,15.16,49.08,211.42,0.458,0.492,31.23,0.703,0.677,0.885,0.608,3.408,0.109,Mid attention,Scalable,clear,22.0,46.9
1990_421_England,1990,421,England,Republic of Ireland,A,group_or_knockout,McDonald's,draw,1,1695,76.6,52.6,19.34,51.28,135.96,0.399,0.582,20.29,0.426,0.819,0.654,0.471,3.496,0.172,Mid attention,Scalable,hot,12.5,82.0
1990_422_Belgium,1990,422,Belgium,South Korea,A,group_or_knockout,Visa,win,3,1674,71.5,40.4,23.19,51.28,129.79,0.37,0.681,26.85,0.655,0.72,0.914,0.648,3.768,0.14,High attention,Premium,cloudy,23.6,70.0
1990_423_Netherlands,1990,423,Netherlands,Egypt,A,group_or_knockout,Hisense,draw,1,1746,75.8,49.9,15.97,51.28,167.73,0.401,0.507,32.27,0.905,0.811,0.856,0.606,4.12,0.128,Mid attention,Scalable,windy,30.5,68.4
1990_424_Argentina,1990,424,Argentina,Russia,A,group_or_knockout,Hyundai,win,3,1753,76.8,58.0,19.5,51.28,87.63,0.325,0.566,30.74,0.75,0.813,0.936,0.628,3.762,0.122,Mid attention,Premium,clear,16.5,67.9
1990_425_Uruguay,1990,425,Uruguay,Spain,A,group_or_knockout,Vivo,draw,1,1684,74.8,44.8,20.58,46.88,107.37,0.304,0.576,19.75,0.435,0.797,0.741,0.455,3.456,0.175,Mid attention,Scalable,hot,25.0,57.4
1990_426_Cameroon,1990,426,Cameroon,Romania,A,group_or_knockout,Coca-Cola,win,3,1542,68.0,29.1,10.52,53.48,201.14,0.454,0.392,31.97,0.722,0.693,0.92,0.576,3.269,0.102,Mid attention,Scalable,windy,17.5,61.2
1990_427_Italy,1990,427,Italy,United States,A,group_or_knockout,Visa,win,3,1755,77.8,61.6,11.04,49.08,86.23,0.362,0.328,33.4,0.741,0.761,0.842,0.542,3.459,0.104,Low attention,Scalable,cloudy,19.0,39.0
1990_428_Yugoslavia,1990,428,Yugoslavia,Colombia,A,group_or_knockout,Qatar Airways,win,3,1669,74.2,37.3,11.34,49.08,191.78,0.456,0.382,17.82,0.375,0.762,0.645,0.455,3.365,0.189,Mid attention,Scalable,clear,31.9,23.0
1990_429_Austria,1990,429,Austria,Czechoslovakia,A,group_or_knockout,McDonald's,loss,0,1660,70.5,44.6,14.99,49.08,214.13,0.385,0.488,21.71,0.447,0.702,0.72,0.407,3.398,0.157,Mid attention,Scalable,rain,19.7,60.4
1990_430_Germany,1990,430,Germany,United Arab Emirates,A,group_or_knockout,Coca-Cola,win,3,1798,81.3,65.9,22.15,60.08,154.81,0.519,0.719,29.19,0.711,0.859,0.907,0.708,4.195,0.144,High attention,Premium,cloudy,25.8,63.2
1990_431_Brazil,1990,431,Brazil,Costa Rica,A,group_or_knockout,Adidas,win,3,1829,78.8,57.4,18.61,49.08,152.19,0.354,0.557,33.15,0.774,0.809,0.916,0.638,3.872,0.117,Mid attention,Premium,windy,11.8,77.3
1990_432_England,1990,432,England,Netherlands,A,group_or_knockout,McDonald's,draw,1,1695,76.6,52.6,19.34,46.88,183.27,0.391,0.576,20.29,0.426,0.819,0.654,0.467,3.44,0.17,Mid attention,Scalable,cloudy,34.2,83.1
1990_433_Sweden,1990,433,Sweden,Scotland,A,group_or_knockout,Budweiser,loss,0,1654,74.4,39.2,19.34,53.48,134.1,0.417,0.595,26.29,0.641,0.705,0.91,0.519,3.769,0.143,Mid attention,Scalable,clear,26.6,83.1
1990_434_Belgium,1990,434,Belgium,Uruguay,A,group_or_knockout,Visa,win,3,1674,71.5,40.4,23.19,55.68,202.88,0.44,0.74,26.85,0.655,0.72,0.914,0.683,3.801,0.142,High attention,Premium,clear,21.9,42.0
1990_435_Republic_of_Ireland,1990,435,Republic of Ireland,Egypt,A,group_or_knockout,McDonald's,draw,1,1503,66.8,21.0,11.42,46.88,111.02,0.357,0.336,22.06,0.433,0.646,0.669,0.372,3.105,0.141,Mid attention,Watchlist,rain,26.5,52.4
1990_436_South_Korea,1990,436,South Korea,Spain,A,group_or_knockout,McDonald's,loss,0,1548,70.3,20.2,12.83,55.68,139.2,0.432,0.439,25.44,0.5,0.67,0.723,0.415,3.087,0.121,Mid attention,Scalable,windy,14.5,65.7
1990_437_Argentina,1990,437,Argentina,Romania,A,group_or_knockout,Hyundai,draw,1,1753,76.8,58.0,19.5,51.28,117.15,0.37,0.578,30.74,0.75,0.813,0.936,0.575,3.818,0.124,Mid attention,Scalable,clear,30.1,96.0
1990_438_Cameroon,1990,438,Cameroon,Russia,A,group_or_knockout,Coca-Cola,loss,0,1542,68.0,29.1,10.52,55.68,175.14,0.442,0.394,31.97,0.722,0.693,0.92,0.475,3.304,0.103,Mid attention,Scalable,rain,21.1,81.7
1990_439_Austria,1990,439,Austria,United States,A,group_or_knockout,McDonald's,win,3,1660,70.5,44.6,14.99,53.48,211.35,0.453,0.514,21.71,0.447,0.702,0.72,0.529,3.485,0.161,Mid attention,Scalable,windy,21.8,75.9
1990_440_Germany,1990,440,Germany,Colombia,A,group_or_knockout,Coca-Cola,draw,1,1798,81.3,65.9,22.15,51.28,139.18,0.411,0.658,29.19,0.711,0.859,0.907,0.599,4.016,0.138,Mid attention,Scalable,clear,20.1,51.8
1990_441_Italy,1990,441,Italy,Czechoslovakia,A,group_or_knockout,Visa,win,3,1755,77.8,61.6,11.04,51.28,102.65,0.37,0.349,33.4,0.741,0.761,0.842,0.551,3.468,0.104,Mid attention,Scalable,clear,19.5,43.9
1990_442_Yugoslavia,1990,442,Yugoslavia,United Arab Emirates,A,group_or_knockout,Qatar Airways,win,3,1669,74.2,37.3,11.34,57.88,122.15,0.471,0.406,17.82,0.375,0.762,0.645,0.467,3.404,0.191,Mid attention,Scalable,rain,27.2,70.6
1990_443_Brazil,1990,443,Brazil,Scotland,A,group_or_knockout,Adidas,win,3,1829,78.8,57.4,18.61,49.08,156.64,0.395,0.559,33.15,0.774,0.809,0.916,0.647,3.87,0.117,Mid attention,Premium,cloudy,24.5,40.4
1990_444_Sweden,1990,444,Sweden,Costa Rica,A,group_or_knockout,Budweiser,loss,0,1654,74.4,39.2,19.34,53.48,256.12,0.536,0.648,26.29,0.641,0.705,0.91,0.561,3.863,0.147,Mid attention,Scalable,clear,26.9,54.2
1990_445_Belgium,1990,445,Belgium,Spain,A,group_or_knockout,Visa,loss,0,1674,71.5,40.4,23.19,53.48,170.64,0.435,0.712,26.85,0.655,0.72,0.914,0.572,3.745,0.139,High attention,Scalable,hot,22.9,56.2
1990_446_England,1990,446,England,Egypt,A,group_or_knockout,McDonald's,win,3,1695,76.6,52.6,19.34,49.08,125.85,0.325,0.564,20.29,0.426,0.819,0.654,0.518,3.543,0.175,Mid attention,Scalable,cloudy,26.1,83.5
1990_447_Republic_of_Ireland,1990,447,Republic of Ireland,Netherlands,A,group_or_knockout,McDonald's,draw,1,1503,66.8,21.0,11.42,51.28,181.6,0.456,0.393,22.06,0.433,0.646,0.669,0.412,3.129,0.142,Mid attention,Scalable,hot,20.5,52.3
1990_448_South_Korea,1990,448,South Korea,Uruguay,A,group_or_knockout,McDonald's,loss,0,1548,70.3,20.2,12.83,49.08,131.16,0.36,0.395,25.44,0.5,0.67,0.723,0.385,3.073,0.121,Mid attention,Scalable,hot,36.4,19.0
1990_449_Cameroon,1990,449,Cameroon,Colombia,A,group_or_knockout,Coca-Cola,win,3,1542,68.0,29.1,10.52,53.48,137.47,0.453,0.364,31.97,0.722,0.693,0.92,0.565,3.242,0.101,Mid attention,Scalable,rain,13.6,66.1
1990_450_Czechoslovakia,1990,450,Czechoslovakia,Costa Rica,A,group_or_knockout,Visa,win,3,1636,72.1,45.6,14.05,57.88,126.47,0.475,0.479,31.09,0.706,0.715,0.89,0.608,3.447,0.111,Mid attention,Scalable,cloudy,30.6,46.8
1990_451_Brazil,1990,451,Brazil,Argentina,A,group_or_knockout,Adidas,loss,0,1829,78.8,57.4,18.61,49.08,208.06,0.415,0.581,33.15,0.774,0.809,0.916,0.559,3.896,0.118,Mid attention,Scalable,clear,31.2,58.7
1990_452_Germany,1990,452,Germany,Netherlands,A,group_or_knockout,Coca-Cola,win,3,1798,81.3,65.9,22.15,53.48,75.06,0.391,0.643,29.19,0.711,0.859,0.907,0.657,3.975,0.136,Mid attention,Premium,cloudy,17.9,56.6
1990_453_Republic_of_Ireland,1990,453,Republic of Ireland,Romania,A,group_or_knockout,McDonald's,draw,1,1503,66.8,21.0,11.42,46.88,167.5,0.422,0.36,22.06,0.433,0.646,0.669,0.393,3.129,0.142,Mid attention,Scalable,clear,36.4,53.6
1990_454_Italy,1990,454,Italy,Uruguay,A,group_or_knockout,Visa,win,3,1755,77.8,61.6,11.04,51.28,128.7,0.449,0.36,33.4,0.741,0.761,0.842,0.57,3.525,0.106,Mid attention,Scalable,cloudy,29.0,70.6
1990_455_England,1990,455,England,Belgium,A,group_or_knockout,McDonald's,win,3,1695,76.6,52.6,19.34,49.08,125.03,0.367,0.564,20.29,0.426,0.819,0.654,0.525,3.412,0.168,Mid attention,Scalable,clear,28.8,33.5
1990_456_Spain,1990,456,Spain,Yugoslavia,A,group_or_knockout,Budweiser,loss,0,1708,77.4,45.2,19.26,53.48,245.47,0.497,0.641,27.85,0.668,0.724,0.933,0.56,3.85,0.138,Mid attention,Scalable,cloudy,23.2,49.7
1990_457_Italy,1990,457,Italy,Republic of Ireland,A,group_or_knockout,Visa,win,3,1755,77.8,61.6,11.04,49.08,114.83,0.388,0.341,33.4,0.741,0.761,0.842,0.551,3.446,0.103,Mid attention,Scalable,clear,21.7,68.9
1990_458_Yugoslavia,1990,458,Yugoslavia,Argentina,A,group_or_knockout,Qatar Airways,draw,1,1669,74.2,37.3,11.34,46.88,110.74,0.308,0.334,17.82,0.375,0.762,0.645,0.343,3.21,0.18,Mid attention,Watchlist,clear,21.7,48.2
1990_459_Cameroon,1990,459,Cameroon,England,A,group_or_knockout,Coca-Cola,loss,0,1542,68.0,29.1,10.52,57.88,159.47,0.495,0.401,31.97,0.722,0.693,0.92,0.487,3.259,0.102,Mid attention,Scalable,clear,25.3,32.3
1990_460_Germany,1990,460,Germany,Czechoslovakia,A,group_or_knockout,Coca-Cola,win,3,1798,81.3,65.9,22.15,49.08,157.48,0.385,0.652,29.19,0.711,0.859,0.907,0.659,4.043,0.139,Mid attention,Premium,cloudy,31.4,68.7
1990_461_Italy,1990,461,Italy,Argentina,A,group_or_knockout,Visa,draw,1,1755,77.8,61.6,11.04,51.28,129.49,0.401,0.361,33.4,0.741,0.761,0.842,0.495,3.447,0.103,Mid attention,Scalable,rain,24.1,76.0
1990_462_Germany,1990,462,Germany,England,A,group_or_knockout,Coca-Cola,draw,1,1798,81.3,65.9,22.15,51.28,94.31,0.347,0.638,29.19,0.711,0.859,0.907,0.58,3.955,0.135,Mid attention,Scalable,clear,17.5,57.3
1990_463_Italy,1990,463,Italy,England,A,group_or_knockout,Visa,win,3,1755,77.8,61.6,11.04,53.48,119.93,0.367,0.37,33.4,0.741,0.761,0.842,0.559,3.546,0.106,Mid attention,Scalable,hot,27.9,26.6
1990_464_Germany,1990,464,Germany,Argentina,A,group_or_knockout,Coca-Cola,win,3,1798,81.3,65.9,22.15,49.08,200.78,0.358,0.671,29.19,0.711,0.859,0.907,0.661,4.025,0.138,High attention,Premium,hot,28.5,69.3
1994_465_Germany,1994,465,Germany,Bolivia,A,group_or_knockout,Coca-Cola,win,3,1798,81.3,65.9,22.15,50.53,147.45,0.365,0.657,29.19,0.711,0.859,0.907,0.657,4.101,0.14,Mid attention,Premium,clear,26.9,31.4
1994_466_Spain,1994,466,Spain,South Korea,A,group_or_knockout,Budweiser,draw,1,1708,77.4,45.2,19.26,57.13,185.24,0.482,0.638,27.85,0.668,0.724,0.933,0.589,3.915,0.141,Mid attention,Scalable,cloudy,27.5,62.9
1994_467_Colombia,1994,467,Colombia,Romania,A,group_or_knockout,Vivo,loss,0,1650,74.7,50.9,8.73,57.13,151.73,0.465,0.345,18.25,0.39,0.764,0.653,0.348,3.367,0.184,Mid attention,Watchlist,clear,21.4,43.8
1994_468_Italy,1994,468,Italy,Republic of Ireland,A,group_or_knockout,Visa,loss,0,1755,77.8,61.6,11.04,50.53,120.05,0.431,0.352,33.4,0.741,0.761,0.842,0.463,3.485,0.104,Mid attention,Scalable,clear,17.4,39.4
1994_469_United_States,1994,469,United States,Switzerland,A,group_or_knockout,Vivo,draw,1,1578,71.9,31.0,12.75,52.73,241.03,0.512,0.463,22.58,0.428,0.676,0.652,0.447,3.165,0.14,Mid attention,Scalable,cloudy,17.8,50.9
1994_470_Belgium,1994,470,Belgium,Morocco,A,group_or_knockout,Visa,win,3,1674,71.5,40.4,23.19,50.53,136.99,0.363,0.68,26.85,0.655,0.72,0.914,0.646,3.721,0.139,High attention,Premium,clear,13.2,55.1
1994_471_Cameroon,1994,471,Cameroon,Sweden,A,group_or_knockout,Coca-Cola,draw,1,1542,68.0,29.1,10.52,57.13,144.2,0.477,0.389,31.97,0.722,0.693,0.92,0.513,3.286,0.103,Mid attention,Scalable,hot,24.4,47.7
1994_472_Norway,1994,472,Norway,Mexico,A,group_or_knockout,McDonald's,win,3,1541,69.8,29.1,10.21,50.53,196.27,0.416,0.363,20.44,0.391,0.651,0.632,0.446,3.073,0.15,Mid attention,Scalable,windy,22.5,67.4
1994_473_Brazil,1994,473,Brazil,Russia,A,group_or_knockout,Adidas,win,3,1829,78.8,57.4,18.61,52.73,123.09,0.397,0.566,33.15,0.774,0.809,0.916,0.65,3.847,0.116,Mid attention,Premium,hot,20.4,50.9
1994_474_Netherlands,1994,474,Netherlands,Saudi Arabia,A,group_or_knockout,Hisense,win,3,1746,75.8,49.9,15.97,54.93,132.89,0.441,0.515,32.27,0.905,0.811,0.856,0.683,4.089,0.127,Mid attention,Premium,cloudy,5.3,73.7
1994_475_Argentina,1994,475,Argentina,Greece,A,group_or_knockout,Hyundai,win,3,1753,76.8,58.0,19.5,57.13,163.73,0.498,0.634,30.74,0.75,0.813,0.936,0.686,4.0,0.13,Mid attention,Premium,cloudy,15.5,62.5
1994_476_Germany,1994,476,Germany,Spain,A,group_or_knockout,Coca-Cola,draw,1,1798,81.3,65.9,22.15,52.73,150.7,0.413,0.672,29.19,0.711,0.859,0.907,0.605,4.003,0.137,High attention,Scalable,windy,29.7,46.8
1994_477_Nigeria,1994,477,Nigeria,Bulgaria,A,group_or_knockout,Coca-Cola,win,3,1585,75.3,31.3,8.19,54.93,168.81,0.488,0.325,26.63,0.656,0.744,0.906,0.534,3.418,0.128,Low attention,Scalable,clear,19.0,44.1
1994_478_Romania,1994,478,Romania,Switzerland,A,group_or_knockout,Qatar Airways,loss,0,1634,73.6,37.4,11.0,59.33,304.53,0.566,0.485,19.84,0.41,0.75,0.711,0.426,3.414,0.172,Mid attention,Scalable,clear,25.2,31.6
1994_479_United_States,1994,479,United States,Colombia,A,group_or_knockout,Vivo,win,3,1578,71.9,31.0,12.75,54.93,172.47,0.462,0.447,22.58,0.428,0.676,0.652,0.498,3.152,0.14,Mid attention,Scalable,cloudy,14.7,62.7
1994_480_Italy,1994,480,Italy,Norway,A,group_or_knockout,Visa,win,3,1755,77.8,61.6,11.04,50.53,74.2,0.419,0.332,33.4,0.741,0.761,0.842,0.554,3.408,0.102,Mid attention,Scalable,clear,31.6,52.3
1994_481_South_Korea,1994,481,South Korea,Bolivia,A,group_or_knockout,McDonald's,draw,1,1548,70.3,20.2,12.83,48.33,151.32,0.38,0.399,25.44,0.5,0.67,0.723,0.424,3.135,0.123,Mid attention,Scalable,clear,22.1,20.0
1994_482_Brazil,1994,482,Brazil,Cameroon,A,group_or_knockout,Adidas,win,3,1829,78.8,57.4,18.61,54.93,158.64,0.492,0.595,33.15,0.774,0.809,0.916,0.678,3.949,0.119,Mid attention,Premium,clear,24.7,49.4
1994_483_Mexico,1994,483,Mexico,Republic of Ireland,A,group_or_knockout,Hyundai,win,3,1612,72.1,37.6,18.89,54.93,158.89,0.455,0.603,28.5,0.701,0.712,0.897,0.649,3.678,0.129,Mid attention,Premium,cloudy,37.0,43.6
1994_484_Sweden,1994,484,Sweden,Russia,A,group_or_knockout,Budweiser,win,3,1654,74.4,39.2,19.34,57.13,174.9,0.504,0.635,26.29,0.641,0.705,0.91,0.65,3.801,0.145,Mid attention,Premium,clear,32.1,83.2
1994_485_Argentina,1994,485,Argentina,Nigeria,A,group_or_knockout,Hyundai,win,3,1753,76.8,58.0,19.5,54.93,155.72,0.449,0.618,30.74,0.75,0.813,0.936,0.671,3.862,0.126,Mid attention,Premium,clear,21.2,30.8
1994_486_Belgium,1994,486,Belgium,Netherlands,A,group_or_knockout,Visa,win,3,1674,71.5,40.4,23.19,50.53,142.29,0.388,0.682,26.85,0.655,0.72,0.914,0.652,3.638,0.135,High attention,Premium,clear,19.4,34.9
1994_487_Saudi_Arabia,1994,487,Saudi Arabia,Morocco,A,group_or_knockout,Visa,win,3,1543,68.2,34.6,13.01,54.93,186.37,0.449,0.46,27.16,0.641,0.648,0.864,0.573,3.503,0.129,Mid attention,Scalable,clear,21.0,75.8
1994_488_Bulgaria,1994,488,Bulgaria,Greece,A,group_or_knockout,Hisense,win,3,1502,65.2,28.9,10.5,57.13,140.27,0.477,0.387,33.88,0.911,0.675,0.918,0.643,3.476,0.103,Mid attention,Premium,hot,26.1,79.7
1994_489_Switzerland,1994,489,Switzerland,Colombia,A,group_or_knockout,Adidas,loss,0,1632,72.7,48.1,17.05,52.73,115.56,0.376,0.522,31.4,0.74,0.774,0.888,0.518,3.55,0.113,Mid attention,Scalable,clear,22.4,46.1
1994_490_United_States,1994,490,United States,Romania,A,group_or_knockout,Vivo,loss,0,1578,71.9,31.0,12.75,50.53,336.71,0.538,0.491,22.58,0.428,0.676,0.652,0.429,3.308,0.147,Mid attention,Scalable,rain,20.6,47.9
1994_491_Bolivia,1994,491,Bolivia,Spain,A,group_or_knockout,Qatar Airways,loss,0,1404,64.1,13.8,5.97,57.13,133.61,0.491,0.265,24.48,0.455,0.575,0.669,0.344,2.735,0.112,Low attention,Watchlist,rain,31.8,67.9
1994_492_Germany,1994,492,Germany,South Korea,A,group_or_knockout,Coca-Cola,win,3,1798,81.3,65.9,22.15,59.33,174.37,0.522,0.722,29.19,0.711,0.859,0.907,0.71,4.156,0.142,High attention,Premium,clear,22.3,20.8
1994_493_Brazil,1994,493,Brazil,Sweden,A,group_or_knockout,Adidas,draw,1,1829,78.8,57.4,18.61,52.73,99.13,0.381,0.556,33.15,0.774,0.809,0.916,0.576,3.817,0.115,Mid attention,Scalable,hot,36.8,28.2
1994_494_Republic_of_Ireland,1994,494,Republic of Ireland,Norway,A,group_or_knockout,McDonald's,draw,1,1503,66.8,21.0,11.42,48.33,142.69,0.38,0.358,22.06,0.433,0.646,0.669,0.385,3.101,0.141,Mid attention,Scalable,rain,23.5,53.5
1994_495_Italy,1994,495,Italy,Mexico,A,group_or_knockout,Visa,draw,1,1755,77.8,61.6,11.04,52.73,116.03,0.392,0.364,33.4,0.741,0.761,0.842,0.494,3.476,0.104,Mid attention,Scalable,cloudy,33.7,82.8
1994_496_Russia,1994,496,Russia,Cameroon,A,group_or_knockout,Hyundai,win,3,1676,72.7,49.8,18.23,63.73,160.9,0.579,0.64,26.07,0.662,0.69,0.874,0.672,3.961,0.152,Mid attention,Premium,clear,25.1,51.0
1994_497_Belgium,1994,497,Belgium,Saudi Arabia,A,group_or_knockout,Visa,loss,0,1674,71.5,40.4,23.19,50.53,193.48,0.376,0.704,26.85,0.655,0.72,0.914,0.558,3.778,0.141,High attention,Scalable,clear,28.8,59.6
1994_498_Morocco,1994,498,Morocco,Netherlands,A,group_or_knockout,Mengniu,loss,0,1552,69.2,34.3,12.67,54.93,179.15,0.457,0.448,19.44,0.364,0.668,0.598,0.376,3.048,0.157,Mid attention,Watchlist,windy,18.7,76.1
1994_499_Argentina,1994,499,Argentina,Bulgaria,A,group_or_knockout,Hyundai,loss,0,1753,76.8,58.0,19.5,52.73,176.68,0.385,0.613,30.74,0.75,0.813,0.936,0.557,3.916,0.127,Mid attention,Scalable,rain,17.9,91.7
1994_500_Greece,1994,500,Greece,Nigeria,A,group_or_knockout,Budweiser,loss,0,1521,66.0,32.8,9.21,52.73,91.77,0.343,0.305,30.87,0.69,0.686,0.866,0.412,3.27,0.106,Low attention,Scalable,windy,25.8,48.8
1994_501_Germany,1994,501,Germany,Belgium,A,group_or_knockout,Coca-Cola,win,3,1798,81.3,65.9,22.15,59.33,283.57,0.621,0.77,29.19,0.711,0.859,0.907,0.746,4.254,0.146,High attention,Premium,hot,28.9,57.7
1994_502_Spain,1994,502,Spain,Switzerland,A,group_or_knockout,Budweiser,win,3,1708,77.4,45.2,19.26,54.93,112.43,0.447,0.592,27.85,0.668,0.724,0.933,0.633,3.767,0.135,Mid attention,Premium,clear,23.2,87.2
1994_503_Romania,1994,503,Romania,Argentina,A,group_or_knockout,Qatar Airways,win,3,1634,73.6,37.4,11.0,59.33,260.11,0.548,0.466,19.84,0.41,0.75,0.711,0.515,3.369,0.17,Mid attention,Scalable,rain,15.3,33.6
1994_504_Saudi_Arabia,1994,504,Saudi Arabia,Sweden,A,group_or_knockout,Visa,loss,0,1543,68.2,34.6,13.01,57.13,217.32,0.474,0.487,27.16,0.641,0.648,0.864,0.488,3.524,0.13,Mid attention,Scalable,cloudy,14.8,74.4
1994_505_Netherlands,1994,505,Netherlands,Republic of Ireland,A,group_or_knockout,Hisense,win,3,1746,75.8,49.9,15.97,52.73,177.12,0.368,0.52,32.27,0.905,0.811,0.856,0.672,4.144,0.128,Mid attention,Premium,rain,14.4,41.7
1994_506_United_States,1994,506,United States,Brazil,A,group_or_knockout,Vivo,loss,0,1578,71.9,31.0,12.75,50.53,113.66,0.359,0.394,22.58,0.428,0.676,0.652,0.36,2.979,0.132,Mid attention,Watchlist,clear,12.4,59.6
1994_507_Mexico,1994,507,Mexico,Bulgaria,A,group_or_knockout,Hyundai,draw,1,1612,72.1,37.6,18.89,52.73,157.22,0.493,0.589,28.5,0.701,0.712,0.897,0.584,3.619,0.127,Mid attention,Scalable,clear,23.7,54.1
1994_508_Nigeria,1994,508,Nigeria,Italy,A,group_or_knockout,Coca-Cola,loss,0,1585,75.3,31.3,8.19,54.93,137.58,0.451,0.312,26.63,0.656,0.744,0.906,0.422,3.28,0.123,Low attention,Scalable,rain,29.8,42.7
1994_509_Italy,1994,509,Italy,Spain,A,group_or_knockout,Visa,win,3,1755,77.8,61.6,11.04,54.93,158.25,0.437,0.396,33.4,0.741,0.761,0.842,0.581,3.478,0.104,Mid attention,Scalable,rain,22.9,42.3
1994_510_Netherlands,1994,510,Netherlands,Brazil,A,group_or_knockout,Hisense,loss,0,1746,75.8,49.9,15.97,59.33,158.09,0.514,0.552,32.27,0.905,0.811,0.856,0.61,4.086,0.127,Mid attention,Scalable,cloudy,9.4,62.4
1994_511_Bulgaria,1994,511,Bulgaria,Germany,A,group_or_knockout,Hisense,win,3,1502,65.2,28.9,10.5,54.93,88.7,0.364,0.351,33.88,0.911,0.675,0.918,0.609,3.305,0.098,Mid attention,Scalable,clear,21.9,73.9
1994_512_Romania,1994,512,Romania,Sweden,A,group_or_knockout,Qatar Airways,draw,1,1634,73.6,37.4,11.0,57.13,223.5,0.511,0.436,19.84,0.41,0.75,0.711,0.431,3.314,0.167,Mid attention,Scalable,clear,22.0,55.9
1994_513_Bulgaria,1994,513,Bulgaria,Italy,A,group_or_knockout,Hisense,loss,0,1502,65.2,28.9,10.5,54.93,153.45,0.452,0.379,33.88,0.911,0.675,0.918,0.535,3.403,0.1,Mid attention,Scalable,windy,35.6,59.1
1994_514_Sweden,1994,514,Sweden,Brazil,A,group_or_knockout,Budweiser,loss,0,1654,74.4,39.2,19.34,50.53,126.07,0.38,0.573,26.29,0.641,0.705,0.91,0.504,3.636,0.138,Mid attention,Scalable,cloudy,14.3,67.1
1994_515_Sweden,1994,515,Sweden,Bulgaria,A,group_or_knockout,Budweiser,win,3,1654,74.4,39.2,19.34,57.13,139.55,0.487,0.62,26.29,0.641,0.705,0.91,0.641,3.808,0.145,Mid attention,Premium,cloudy,20.7,42.5
1994_516_Brazil,1994,516,Brazil,Italy,A,group_or_knockout,Adidas,draw,1,1829,78.8,57.4,18.61,48.33,152.69,0.384,0.552,33.15,0.774,0.809,0.916,0.576,3.823,0.115,Mid attention,Scalable,cloudy,33.2,69.8
1998_517_Brazil,1998,517,Brazil,Scotland,A,group_or_knockout,Adidas,win,3,1829,78.8,57.4,18.61,56.39,125.47,0.466,0.59,33.15,0.774,0.809,0.916,0.671,3.942,0.119,Mid attention,Premium,clear,25.7,71.1
1998_518_Morocco,1998,518,Morocco,Norway,A,group_or_knockout,Mengniu,draw,1,1552,69.2,34.3,12.67,58.59,89.04,0.429,0.431,19.44,0.364,0.668,0.598,0.398,3.064,0.158,Mid attention,Scalable,cloudy,26.4,96.0
1998_519_Cameroon,1998,519,Cameroon,Austria,A,group_or_knockout,Coca-Cola,draw,1,1542,68.0,29.1,10.52,54.19,173.55,0.479,0.384,31.97,0.722,0.693,0.92,0.511,3.273,0.102,Mid attention,Scalable,cloudy,23.7,52.0
1998_520_Italy,1998,520,Italy,Chile,A,group_or_knockout,Visa,draw,1,1755,77.8,61.6,11.04,58.59,193.62,0.561,0.433,33.4,0.741,0.761,0.842,0.551,3.59,0.107,Mid attention,Scalable,hot,25.0,50.7
