text_id,source,domain,narrative_topic,sentiment_score,text_svd_01,text_svd_02,text_svd_03,text_svd_04,text_svd_05,text_svd_06,text_svd_07,text_svd_08,text_svd_09,text_svd_10,text_svd_11,text_svd_12,text_svd_13,text_svd_14,text_svd_15,text_svd_16,text_svd_17,text_svd_18,text_svd_19,text_svd_20,text_svd_21,text_svd_22,text_svd_23,text_svd_24,text_x,text_y
568,real_match_record_fact,github.com,real_match_fact,0.171,0.18197,0.497999,0.629258,0.035905,0.130856,0.618835,0.250014,0.573203,0.191692,0.542181,0.620611,0.505978,0.566736,0.355794,0.634118,0.449659,0.35818,0.348864,0.375722,0.549601,0.681541,0.421187,0.337293,0.641669,0.18197,0.497999
569,real_match_record_fact,github.com,real_match_fact,0.0,0.228955,0.554438,0.760945,0.539562,0.186038,0.736351,0.520374,0.697399,0.388504,0.621529,0.449762,0.607181,0.574262,0.82188,0.563286,0.67201,0.289006,0.346439,0.52637,0.649987,0.619208,0.582833,0.689071,0.610111,0.228955,0.554438
570,real_match_record_fact,github.com,real_match_fact,0.177,0.231565,0.537206,0.784214,0.586203,0.269103,0.715796,0.395062,0.457462,0.262555,0.60913,0.443683,0.693824,0.323308,0.481068,0.647666,0.362808,0.730412,0.386911,0.555054,0.430289,0.706719,0.578701,0.54723,0.464127,0.231565,0.537206
571,real_match_record_fact,github.com,real_match_fact,0.0,0.29383,0.557465,0.761549,0.536982,0.248336,0.777063,0.479009,0.587737,0.392394,0.468616,0.311221,0.72347,0.687706,0.680911,0.521305,0.425297,0.454869,0.607579,0.649363,0.660939,0.566903,0.712149,0.435744,0.591888,0.29383,0.557465
572,real_match_record_fact,github.com,real_match_fact,0.174,0.247105,0.528111,0.988245,0.0,0.213028,0.704163,0.255655,0.440432,0.34808,0.593065,0.570408,0.670873,0.38787,0.631062,0.569378,0.770027,0.374003,0.410744,0.295369,0.558144,0.479685,0.460994,0.64445,0.327412,0.247105,0.528111
573,real_match_record_fact,github.com,real_match_fact,0.177,0.229542,0.422929,0.779969,0.5312,0.223021,0.576591,0.504717,0.468426,0.219487,0.707285,0.408764,0.583206,0.300074,0.541712,0.385628,0.376008,0.260698,0.40663,0.609584,0.305315,0.411198,0.693938,0.519487,0.65407,0.229542,0.422929
574,real_match_record_fact,github.com,real_match_fact,0.177,0.24339,0.543594,0.761387,0.478354,0.286362,0.681864,0.32912,0.566605,0.280463,0.563812,0.476385,0.487926,0.635721,0.432356,0.513739,0.558401,0.520769,0.536782,0.457155,0.391482,0.522665,0.716931,0.474958,0.483895,0.24339,0.543594
575,real_match_record_fact,github.com,real_match_fact,0.174,0.352138,0.511188,0.733736,0.584655,0.235488,0.734272,0.375022,0.581985,0.379481,0.564413,0.503784,0.482669,0.515677,0.468915,0.578164,0.586442,0.469564,0.541577,0.634982,0.348601,0.502297,0.630204,0.582874,0.596862,0.352138,0.511188
576,real_match_record_fact,github.com,real_match_fact,0.0,0.270088,0.54972,0.724481,0.591709,0.210514,0.643943,0.326459,0.564277,0.434788,0.673369,0.392274,0.421675,0.573409,0.747662,0.571388,0.726982,0.421465,0.530246,0.59562,0.698036,0.297681,0.49707,0.848524,0.534236,0.270088,0.54972
577,real_match_record_fact,github.com,real_match_fact,0.0,0.064806,0.50806,0.841895,0.499936,0.187163,0.81214,0.626653,0.708457,0.376537,0.541991,0.219741,0.480526,0.699795,0.289008,0.530441,0.614424,0.611605,0.21909,0.480939,0.42991,0.635301,0.427605,0.599831,0.435764,0.064806,0.50806
578,real_match_record_fact,github.com,real_match_fact,0.0,0.203943,0.529647,0.804036,0.545244,0.177298,0.608763,0.385987,0.590511,0.53644,0.653349,0.605284,0.679932,0.893021,0.437931,0.63226,0.427647,0.283402,0.403491,0.728914,0.56978,0.589859,0.475851,0.792597,0.411696,0.203943,0.529647
579,real_match_record_fact,github.com,real_match_fact,0.0,0.22596,0.52439,0.620816,0.052336,0.174894,0.688533,0.354536,0.618324,0.24781,0.56175,0.370858,0.601528,0.666506,0.435597,0.439081,0.617837,0.369018,0.42743,0.401506,0.571143,0.656414,0.429508,0.516914,0.634358,0.22596,0.52439
580,real_match_record_fact,github.com,real_match_fact,0.177,0.185211,0.509286,0.80631,0.513065,0.318635,0.733786,0.339432,0.42263,0.120853,0.266298,0.504124,0.526313,0.67327,0.539478,0.526292,0.516671,0.409579,0.460841,0.452772,0.319639,0.457764,0.708312,0.456658,0.63103,0.185211,0.509286
581,real_match_record_fact,github.com,real_match_fact,0.0,0.198585,0.549764,0.810231,0.521144,0.182348,0.662807,0.571479,0.680172,0.190104,0.715771,0.308408,0.58823,0.57624,0.483857,0.262982,0.453944,0.253437,0.322409,0.570456,0.45419,0.439272,0.684205,0.534193,0.560037,0.198585,0.549764
582,real_match_record_fact,github.com,real_match_fact,0.177,0.272678,0.54985,0.769431,0.559021,0.250476,0.684991,0.319917,0.535239,0.247127,0.598478,0.547286,0.484984,0.529844,0.42329,0.507071,0.503367,0.507448,0.514457,0.427451,0.321891,0.604549,0.706723,0.44184,0.484352,0.272678,0.54985
583,real_match_record_fact,github.com,real_match_fact,0.0,0.260716,0.536416,0.957818,0.021996,0.15278,0.717088,0.245884,0.598241,0.287165,0.533361,0.382932,0.628599,0.61981,0.395927,0.361628,0.685917,0.335085,0.515242,0.406743,0.651003,0.521545,0.452089,0.620735,0.321914,0.260716,0.536416
584,real_match_record_fact,github.com,real_match_fact,0.174,0.243117,0.53757,0.778892,0.532376,0.263557,0.742599,0.506121,0.407624,0.452714,0.574669,0.453208,0.594449,0.728539,0.92674,0.671979,0.496087,0.383796,0.671022,0.357689,0.501751,0.470335,0.759058,0.274849,0.592692,0.243117,0.53757
585,real_match_record_fact,github.com,real_match_fact,0.177,0.25416,0.427815,0.741001,0.540295,0.203929,0.626568,0.385646,0.595297,0.276772,0.540884,0.518102,0.571633,0.421341,0.672608,0.553356,0.471169,0.405878,0.496023,0.60037,0.427972,0.62107,0.540772,0.53799,0.692094,0.25416,0.427815
586,real_match_record_fact,github.com,real_match_fact,0.174,0.292377,0.548749,0.730324,0.541942,0.265126,0.733643,0.334084,0.520056,0.260273,0.660286,0.56174,0.324607,0.594832,0.414355,0.52979,0.604374,0.627216,0.598976,0.669507,0.449088,0.328028,0.525317,0.554409,0.568821,0.292377,0.548749
587,real_match_record_fact,github.com,real_match_fact,0.174,0.28245,0.549094,0.741644,0.619252,0.197952,0.62401,0.268298,0.576073,0.46351,0.558551,0.462946,0.491234,0.445741,0.756751,0.634043,0.662986,0.406337,0.478388,0.415755,0.451336,0.43154,0.690134,0.688368,0.566239,0.28245,0.549094
588,real_match_record_fact,github.com,real_match_fact,0.177,0.231094,0.540429,0.796809,0.459043,0.308481,0.66877,0.354583,0.569712,0.24188,0.584311,0.520582,0.555057,0.625095,0.483431,0.560909,0.566992,0.575836,0.441647,0.438698,0.319959,0.50282,0.612064,0.479972,0.467901,0.231094,0.540429
589,real_match_record_fact,github.com,real_match_fact,0.174,0.155207,0.427671,0.81199,0.531347,0.222619,0.738553,0.498257,0.474436,0.509955,0.467556,0.513448,0.364668,0.368861,0.415872,0.522765,0.539459,0.444763,0.552375,0.577598,0.308216,0.674121,0.652447,0.478925,0.492603,0.155207,0.427671
590,real_match_record_fact,github.com,real_match_fact,0.177,0.255804,0.553495,0.781257,0.550053,0.267731,0.701262,0.36352,0.581095,0.181694,0.65071,0.47518,0.566202,0.538647,0.405629,0.617348,0.52638,0.657872,0.349679,0.378766,0.331187,0.595808,0.601448,0.508563,0.471397,0.255804,0.553495
591,real_match_record_fact,github.com,real_match_fact,0.174,0.191051,0.508384,0.949334,0.163783,0.172819,0.608268,0.241158,0.627052,0.21798,0.562684,0.615653,0.463569,0.591625,0.445836,0.579049,0.343519,0.391267,0.353024,0.426046,0.506692,0.665737,0.631326,0.526818,0.40911,0.191051,0.508384
592,real_match_record_fact,github.com,real_match_fact,0.174,0.193812,0.511177,0.462743,0.371524,0.239286,0.639148,0.37371,0.359697,0.568528,0.673547,0.628353,0.679389,0.573831,0.477752,0.70019,0.813227,0.385445,0.444734,0.404742,0.474604,0.528745,0.548838,0.475276,0.781434,0.193812,0.511177
593,real_match_record_fact,github.com,real_match_fact,0.177,0.183667,0.536368,0.789521,0.550577,0.189693,0.620536,0.450608,0.498325,0.25563,0.597677,0.448676,0.726727,0.208648,0.65187,0.414397,0.242739,0.448812,0.381058,0.712798,0.514981,0.542611,0.635066,0.411892,0.665761,0.183667,0.536368
594,real_match_record_fact,github.com,real_match_fact,0.174,0.274302,0.549538,0.971194,0.049653,0.224649,0.686299,0.188079,0.484537,0.309143,0.460983,0.53879,0.747714,0.316132,0.509222,0.440382,0.540639,0.487757,0.500851,0.482068,0.643145,0.601178,0.487725,0.528892,0.336573,0.274302,0.549538
595,real_match_record_fact,github.com,real_match_fact,0.0,0.232277,0.539144,0.758541,0.458995,0.258435,0.751297,0.5233,0.560289,0.441378,0.668448,0.37996,0.606188,0.680085,0.659527,0.612501,0.748192,0.385297,0.403333,0.482522,0.559479,0.448805,0.59371,0.765339,0.460968,0.232277,0.539144
596,real_match_record_fact,github.com,real_match_fact,0.177,0.224478,0.49142,0.779663,0.496823,0.265982,0.718107,0.462554,0.579534,0.279133,0.457644,0.549142,0.685914,0.350247,0.703382,0.456097,0.375077,0.556185,0.483115,0.636394,0.476099,0.578077,0.697873,0.488197,0.638856,0.224478,0.49142
597,real_match_record_fact,github.com,real_match_fact,0.177,0.20259,0.541382,0.768276,0.528304,0.226536,0.647266,0.428617,0.479837,0.28303,0.504539,0.478637,0.535763,0.716477,0.703902,0.487341,0.349876,0.530978,0.5854,0.363607,0.359081,0.499616,0.586304,0.296343,0.474086,0.20259,0.541382
598,real_match_record_fact,github.com,real_match_fact,0.174,0.228894,0.521864,0.806457,0.537681,0.310741,0.760332,0.363874,0.4671,0.184688,0.33408,0.445737,0.555521,0.752155,0.560434,0.572656,0.530378,0.382662,0.5959,0.465439,0.426587,0.464973,0.788558,0.321842,0.672504,0.228894,0.521864
599,real_match_record_fact,github.com,real_match_fact,0.174,0.280771,0.54775,0.728893,0.595772,0.19173,0.621919,0.246198,0.670618,0.341287,0.513068,0.457894,0.448279,0.502251,0.567184,0.492005,0.556664,0.573787,0.511859,0.395846,0.404494,0.430911,0.613396,0.557629,0.549584,0.280771,0.54775
600,real_match_record_fact,github.com,real_match_fact,0.0,0.298294,0.555931,0.747976,0.561595,0.226897,0.73815,0.367707,0.58806,0.289053,0.663273,0.41202,0.389204,0.765006,0.412415,0.501375,0.637418,0.46004,0.585975,0.785942,0.534126,0.354743,0.496326,0.671238,0.561968,0.298294,0.555931
601,real_match_record_fact,github.com,real_match_fact,0.174,0.254243,0.529149,0.990788,0.021656,0.1968,0.661166,0.174818,0.528065,0.252781,0.531676,0.515187,0.595431,0.467053,0.448142,0.405689,0.611431,0.405409,0.489806,0.319923,0.535196,0.559892,0.520172,0.53634,0.333734,0.254243,0.529149
602,real_match_record_fact,github.com,real_match_fact,0.174,0.089015,0.496135,0.817532,0.465763,0.314127,0.722299,0.527752,0.451754,0.282162,0.753371,0.471795,0.638656,0.442849,0.700809,0.865784,0.699828,0.651743,0.181375,0.311373,0.347935,0.519679,0.509277,0.731901,0.453124,0.089015,0.496135
603,real_match_record_fact,github.com,real_match_fact,0.177,0.173227,0.510629,0.780732,0.491594,0.21883,0.607257,0.29866,0.509839,0.201396,0.69735,0.68539,0.26934,0.68105,0.365566,0.687155,0.431394,0.488014,0.494941,0.721225,0.612742,0.398271,0.474793,0.527042,0.462512,0.173227,0.510629
604,real_match_record_fact,github.com,real_match_fact,0.177,0.158534,0.50027,0.801411,0.53078,0.295659,0.754264,0.377992,0.38325,0.250868,0.327846,0.576568,0.57704,0.517912,0.822091,0.700346,0.651786,0.28407,0.372811,0.469341,0.46454,0.519469,0.6631,0.575833,0.751017,0.158534,0.50027
605,real_match_record_fact,github.com,real_match_fact,0.174,0.15552,0.507557,0.965105,0.152406,0.191037,0.71938,0.371142,0.422216,0.710471,0.542253,0.658602,0.616084,0.485835,0.50679,0.588922,0.774733,0.423059,0.423559,0.416805,0.403675,0.575251,0.732882,0.638386,0.496453,0.15552,0.507557
606,real_match_record_fact,github.com,real_match_fact,0.177,0.185692,0.532257,0.774896,0.559298,0.178459,0.594219,0.326225,0.691313,0.354838,0.420906,0.493316,0.64549,0.277539,0.753795,0.44449,0.399259,0.626592,0.494528,0.573034,0.567276,0.562914,0.663952,0.601476,0.562213,0.185692,0.532257
607,real_match_record_fact,github.com,real_match_fact,0.174,0.300763,0.572621,0.726779,0.590465,0.249515,0.708993,0.429735,0.492472,0.418548,0.497364,0.50789,0.647966,0.467911,0.717271,0.509632,0.348796,0.646731,0.575411,0.531171,0.523001,0.508339,0.527898,0.408041,0.480172,0.300763,0.572621
608,real_match_record_fact,github.com,real_match_fact,0.174,0.189168,0.516889,0.919853,0.159691,0.18238,0.656342,0.353994,0.497564,0.181479,0.670107,0.422297,0.547995,0.465883,0.419686,0.361104,0.444818,0.36924,0.461324,0.45819,0.35092,0.437323,0.740503,0.495461,0.486504,0.189168,0.516889
609,real_match_record_fact,github.com,real_match_fact,0.0,0.136692,0.508859,0.850024,0.493487,0.251657,0.84023,0.525447,0.551565,0.320069,0.17092,0.357427,0.456874,0.773734,0.412973,0.402141,0.634029,0.31737,0.373156,0.572423,0.437128,0.486607,0.58745,0.515992,0.615112,0.136692,0.508859
610,real_match_record_fact,github.com,real_match_fact,0.0,0.199624,0.526602,0.871668,0.314585,0.119876,0.604142,0.261139,0.608025,0.458938,0.533982,0.333792,0.61896,0.465033,0.710399,0.456838,0.806091,0.227688,0.413965,0.331504,0.746249,0.420972,0.440399,0.776365,0.41769,0.199624,0.526602
611,real_match_record_fact,github.com,real_match_fact,0.174,0.161784,0.507117,0.962069,0.184934,0.149756,0.606519,0.384463,0.452441,0.286379,0.75006,0.589059,0.541085,0.366749,0.586236,0.621949,0.384438,0.143093,0.20545,0.447684,0.513957,0.495692,0.718467,0.582859,0.47853,0.161784,0.507117
612,real_match_record_fact,github.com,real_match_fact,0.0,0.202518,0.540568,0.777047,0.483755,0.217407,0.701207,0.53072,0.576347,0.325857,0.601492,0.381373,0.612767,0.909982,0.639296,0.494035,0.476253,0.504963,0.519188,0.480336,0.455795,0.443336,0.384326,0.461166,0.409894,0.202518,0.540568
613,real_match_record_fact,github.com,real_match_fact,0.174,0.173333,0.501668,0.959276,0.125992,0.170452,0.628203,0.270398,0.622189,0.186408,0.569852,0.651425,0.518139,0.60922,0.449202,0.641036,0.393393,0.457285,0.320969,0.434087,0.449959,0.594775,0.519818,0.51659,0.390677,0.173333,0.501668
614,real_match_record_fact,github.com,real_match_fact,0.177,0.132314,0.499091,0.819008,0.51341,0.163829,0.677902,0.370077,0.601795,0.549707,0.239092,0.449735,0.522537,0.280089,0.676728,0.452372,0.416004,0.65659,0.517656,0.602305,0.482955,0.536664,0.662507,0.474146,0.612341,0.132314,0.499091
615,real_match_record_fact,github.com,real_match_fact,0.177,0.196414,0.532647,0.797182,0.464144,0.256566,0.782771,0.541191,0.472323,0.568772,0.571846,0.575796,0.441195,0.475248,0.640986,0.68127,0.747353,0.49883,0.366286,0.448943,0.394027,0.453614,0.581609,0.557658,0.465955,0.196414,0.532647
616,real_match_record_fact,github.com,real_match_fact,0.174,0.140005,0.484893,0.947854,0.189345,0.07512,0.519842,0.115223,0.709458,0.239098,0.48164,0.580689,0.443509,0.553242,0.505882,0.58594,0.358279,0.412799,0.386674,0.38431,0.508047,0.584976,0.59426,0.580923,0.45417,0.140005,0.484893
617,real_match_record_fact,github.com,real_match_fact,0.177,0.192383,0.512598,0.690817,0.839678,0.260352,0.505307,0.363494,0.441445,0.673573,0.706678,0.775532,0.644311,0.673456,0.442444,0.791322,0.549568,0.338372,0.253877,0.445242,0.43518,0.537222,0.781816,0.569849,0.498952,0.192383,0.512598
618,real_match_record_fact,github.com,real_match_fact,0.177,0.289922,0.46403,0.7156,0.833862,0.296379,0.449255,0.185743,0.311927,0.886584,0.706741,0.743345,0.926952,0.639628,0.045756,0.510883,0.780655,0.403093,0.547215,0.502472,0.440394,0.550066,0.58568,0.478265,0.397086,0.289922,0.46403
619,real_match_record_fact,github.com,real_match_fact,0.177,0.225102,0.52127,0.708113,0.809995,0.331516,0.596204,0.355869,0.489229,0.439781,0.721478,0.538914,0.702353,0.692361,0.224065,0.625957,0.530148,0.737121,0.349004,0.496072,0.225516,0.576339,0.639775,0.471841,0.585526,0.225102,0.52127
620,real_match_record_fact,github.com,real_match_fact,0.171,0.367028,0.54749,0.656353,0.80337,0.516514,0.576564,0.299938,0.460084,0.573476,0.711591,0.642045,0.571039,0.602404,0.371002,0.567358,0.541221,0.60166,0.504468,0.676277,0.47027,0.426234,0.63948,0.555148,0.534021,0.367028,0.54749
621,real_match_record_fact,github.com,real_match_fact,0.177,0.155459,0.49815,0.724055,0.921124,0.37254,0.630289,0.28635,0.352815,0.334314,0.380534,0.475961,0.70165,0.713407,0.102073,0.698854,0.649866,0.413949,0.65805,0.447444,0.38505,0.472515,0.862317,0.45617,0.569025,0.155459,0.49815
622,real_match_record_fact,github.com,real_match_fact,0.177,0.176683,0.449812,0.65847,0.903659,0.253697,0.459706,0.22624,0.437273,0.735542,0.628758,0.580577,0.622977,0.580284,0.650184,0.642985,0.797784,0.507607,0.474415,0.369095,0.406258,0.394754,0.83516,0.697912,0.578002,0.176683,0.449812
623,real_match_record_fact,github.com,real_match_fact,0.174,0.199741,0.549979,0.714781,0.620415,0.715872,0.525803,0.294756,0.538257,0.765989,0.728244,0.649772,0.696507,0.619258,0.532273,0.592264,0.620651,0.389296,0.403589,0.379834,0.450051,0.622185,0.822347,0.616922,0.599231,0.199741,0.549979
624,real_match_record_fact,github.com,real_match_fact,0.174,0.290266,0.532538,0.661978,0.859353,0.257049,0.618867,0.261343,0.503765,0.428173,0.58183,0.602756,0.698304,0.716866,0.211248,0.625996,0.622305,0.508877,0.553959,0.558188,0.204636,0.491659,0.699599,0.566872,0.834584,0.290266,0.532538
625,real_match_record_fact,github.com,real_match_fact,0.0,0.317986,0.516463,0.680048,0.835421,0.258829,0.619702,0.50809,0.535017,0.602976,0.789116,0.326068,0.800085,0.718103,0.344405,0.398934,0.51842,0.235528,0.432801,0.769479,0.460819,0.37355,0.763388,0.545289,0.67387,0.317986,0.516463
626,real_match_record_fact,github.com,real_match_fact,0.174,0.217184,0.412834,0.349282,0.593191,0.317419,0.586485,0.467772,0.348103,0.617958,0.698894,0.652238,0.730801,0.579991,0.490951,0.738621,0.81881,0.469996,0.328181,0.357245,0.407425,0.467743,0.462102,0.416391,0.751306,0.217184,0.412834
627,real_match_record_fact,github.com,real_match_fact,0.0,0.317075,0.574467,0.650211,0.840145,0.253986,0.631039,0.428595,0.57734,0.570659,0.597897,0.52396,0.767255,0.81106,0.47441,0.536506,0.537739,0.406713,0.370622,0.792449,0.465256,0.515824,0.635411,0.875701,0.469624,0.317075,0.574467
628,real_match_record_fact,github.com,real_match_fact,0.177,0.164382,0.519693,0.736767,0.848172,0.237659,0.538909,0.315901,0.551663,0.426442,0.74861,0.672075,0.664575,0.732918,0.121115,0.788564,0.317987,0.59022,0.182798,0.465224,0.388496,0.641973,0.548794,0.516272,0.509208,0.164382,0.519693
629,real_match_record_fact,github.com,real_match_fact,0.0,0.269218,0.479443,0.639251,0.814961,0.282758,0.58969,0.492004,0.376084,0.58753,0.735141,0.501008,0.637089,0.888885,0.491684,0.520867,0.538455,0.483474,0.69633,0.806378,0.5984,0.348418,0.370626,0.59915,0.522298,0.269218,0.479443
630,real_match_record_fact,github.com,real_match_fact,0.177,0.278196,0.54964,0.680417,0.806905,0.335252,0.585186,0.381746,0.434511,0.569319,0.637564,0.651522,0.726259,0.70717,0.433028,0.537022,0.468808,0.560866,0.531397,0.610944,0.236856,0.553133,0.640009,0.635029,0.492514,0.278196,0.54964
631,real_match_record_fact,github.com,real_match_fact,0.174,0.245611,0.572776,0.687248,0.750326,0.69923,0.427547,0.199889,0.484632,1.0,0.749606,0.738038,0.872612,0.587548,0.250184,0.534517,0.80079,0.317736,0.416554,0.337602,0.524286,0.428423,0.604013,0.570421,0.453779,0.245611,0.572776
632,real_match_record_fact,github.com,real_match_fact,0.177,0.219625,0.485105,0.68564,0.847053,0.373856,0.555879,0.287452,0.353903,0.466638,0.710459,0.673315,0.488377,0.72838,0.262401,0.519814,0.615875,0.745922,0.567802,0.629701,0.441399,0.391831,0.666648,0.470295,0.519004,0.219625,0.485105
633,real_match_record_fact,github.com,real_match_fact,0.177,0.211743,0.498464,0.747316,0.714377,0.280965,0.573682,0.277522,0.334876,0.6607,0.605172,0.668318,0.881656,0.567071,0.356778,0.529588,0.468788,0.640797,0.515463,0.628903,0.476681,0.778996,0.804308,0.461708,0.519322,0.211743,0.498464
634,real_match_record_fact,github.com,real_match_fact,0.171,0.31489,0.571994,0.642607,0.832934,0.428653,0.513881,0.225507,0.55504,0.71261,0.646917,0.575116,0.636495,0.565685,0.606207,0.619191,0.656713,0.472673,0.403058,0.411036,0.415038,0.402716,0.777487,0.640916,0.565257,0.31489,0.571994
635,real_match_record_fact,github.com,real_match_fact,0.174,0.278855,0.538446,0.673783,0.904236,0.335853,0.670905,0.271266,0.33238,0.38838,0.42948,0.678328,0.788682,0.730755,0.37664,0.640706,0.587528,0.435115,0.491963,0.610024,0.214203,0.447462,0.56601,0.78377,0.796257,0.278855,0.538446
