panel_id,team,sponsor,stage,predicted_roi,media_value_index,fan_conversion_rate,social_spread_index,brand_influence_score,commercial_decision_score
1974_233_Yugoslavia,Yugoslavia,Qatar Airways,tournament,4.097,0.269009,0.453033,0.436036,0.61998,0.535705
2006_657_Switzerland,Switzerland,Visa,group_or_knockout,3.896,0.390419,0.44805,0.446787,0.745008,0.535658
1962_150_Russia,Russia,Hyundai,tournament,3.499,0.558751,0.499338,0.635712,0.802854,0.535413
1970_219_Germany,Germany,Coca-Cola,tournament,3.868,0.366779,0.452488,0.451176,0.834073,0.535224
2010_771_Germany,Germany,Coca-Cola,group_or_knockout,3.426,0.645672,0.502482,0.574675,0.834073,0.535199
1990_424_Russia,Russia,Hyundai,group_or_knockout,3.869,0.381986,0.478009,0.413671,0.802854,0.534989
1978_297_Peru,Peru,Budweiser,tournament,4.151,0.328224,0.420053,0.262872,0.676601,0.534926
1994_471_Sweden,Sweden,Budweiser,group_or_knockout,3.679,0.531647,0.444013,0.547269,0.721092,0.534636
2010_718_Cameroon,Cameroon,Hyundai,group_or_knockout,3.84,0.532374,0.377447,0.447974,0.654762,0.534214
2010_740_Honduras,Honduras,Visa,group_or_knockout,3.97,0.553882,0.356066,0.363563,0.505418,0.53413
1990_415_Romania,Romania,Qatar Airways,group_or_knockout,3.932,0.393387,0.398149,0.417006,0.780763,0.533876
1990_437_Argentina,Argentina,Hyundai,group_or_knockout,3.885,0.390846,0.402762,0.447495,0.824585,0.533475
2002_593_Belgium,Belgium,Visa,group_or_knockout,3.86,0.517696,0.41168,0.356932,0.704752,0.533367
2010_732_Cameroon,Cameroon,Hyundai,group_or_knockout,3.711,0.609338,0.391605,0.484542,0.654762,0.533227
1958_136_Brazil,Brazil,Adidas,tournament,3.692,0.352884,0.563119,0.518174,0.900554,0.533199
2002_603_Nigeria,Nigeria,Coca-Cola,group_or_knockout,3.832,0.511795,0.445656,0.40025,0.648902,0.53311
1938_49_Brazil,Brazil,Adidas,tournament,3.999,0.132521,0.525464,0.47455,0.900554,0.532726
1998_527_Japan,Japan,Adidas,group_or_knockout,3.938,0.428579,0.418964,0.366254,0.711341,0.532507
1998_541_Mexico,Mexico,Vivo,group_or_knockout,3.777,0.519942,0.633906,0.423655,0.362371,0.532502
1974_269_Poland,Poland,Coca-Cola,tournament,4.12,0.296304,0.340522,0.391973,0.746106,0.532464
1998_559_Mexico,Mexico,Vivo,group_or_knockout,3.898,0.465327,0.628944,0.343588,0.362371,0.532384
1986_370_Paraguay,Paraguay,Hyundai,group_or_knockout,3.842,0.421769,0.4368,0.536587,0.64409,0.5323
1990_427_Italy,Italy,Visa,group_or_knockout,3.938,0.357104,0.38694,0.401081,0.874646,0.532225
1994_480_Italy,Italy,Visa,group_or_knockout,3.905,0.377758,0.390824,0.409224,0.874646,0.532062
1998_525_Netherlands,Netherlands,Hisense,group_or_knockout,3.811,0.330059,0.515961,0.450513,0.882297,0.531994
1978_306_Italy,Italy,Visa,tournament,3.869,0.397529,0.392395,0.426261,0.874646,0.531939
2006_683_Netherlands,Netherlands,Hisense,group_or_knockout,3.807,0.346416,0.52078,0.423843,0.882297,0.531933
1978_293_Scotland,Scotland,Adidas,tournament,3.951,0.461384,0.372936,0.386858,0.659456,0.531714
2010_769_Netherlands,Netherlands,Hisense,group_or_knockout,3.401,0.583317,0.560006,0.574666,0.882297,0.531698
1994_509_Italy,Italy,Visa,group_or_knockout,3.86,0.420817,0.398591,0.391556,0.874646,0.531534
1978_272_Hungary,Hungary,Adidas,tournament,3.921,0.351358,0.494385,0.420357,0.691749,0.531338
1966_194_Germany,Germany,Coca-Cola,tournament,3.816,0.372228,0.452242,0.486765,0.834073,0.531046
1982_335_Russia,Russia,Hyundai,tournament,3.904,0.362315,0.473437,0.371757,0.802854,0.530912
2018_861_Nigeria,Nigeria,Coca-Cola,group_or_knockout,3.683,0.58288,0.454748,0.470343,0.648902,0.530645
2010_748_United_States,United States,Mengniu,group_or_knockout,3.528,0.617456,0.669156,0.642093,0.252885,0.530544
1958_118_Czechoslovakia,Czechoslovakia,Coca-Cola,tournament,3.866,0.38792,0.485827,0.456114,0.677672,0.53053
1990_464_Argentina,Argentina,Hyundai,group_or_knockout,3.842,0.395685,0.402516,0.480025,0.824585,0.530521
2018_895_England,England,McDonald's,group_or_knockout,3.782,0.524165,0.55231,0.435927,0.452957,0.530512
2018_848_South_Korea,South Korea,Hisense,group_or_knockout,3.807,0.508582,0.460995,0.393129,0.660317,0.53035
1978_272_Argentina,Argentina,Hyundai,tournament,3.921,0.351358,0.391995,0.449439,0.824585,0.530263
1986_386_Canada,Canada,Qatar Airways,group_or_knockout,4.119,0.463283,0.301932,0.352847,0.482532,0.530219
2014_787_Belgium,Belgium,Visa,group_or_knockout,3.813,0.536967,0.414875,0.366066,0.704752,0.530138
1974_258_Germany,Germany,Coca-Cola,tournament,3.849,0.348877,0.44767,0.475137,0.834073,0.530004
1998_555_Saudi_Arabia,Saudi Arabia,Qatar Airways,group_or_knockout,3.621,0.543364,0.509817,0.518393,0.683783,0.529781
2014_791_Cameroon,Cameroon,Hyundai,group_or_knockout,3.706,0.62383,0.392735,0.44141,0.654762,0.529589
2022_959_Portugal,Portugal,Mengniu,group_or_knockout,3.569,0.65215,0.566324,0.563829,0.379403,0.529494
2006_664_Paraguay,Paraguay,Hyundai,group_or_knockout,3.813,0.475265,0.45032,0.456131,0.64409,0.529487
2018_888_Denmark,Denmark,Adidas,group_or_knockout,3.531,0.583061,0.449961,0.547517,0.837247,0.529313
1978_295_Poland,Poland,Coca-Cola,tournament,3.954,0.38929,0.357875,0.43413,0.746106,0.52902
1990_462_Germany,Germany,Coca-Cola,group_or_knockout,3.83,0.390878,0.457748,0.414437,0.834073,0.528791
2022_912_Canada,Canada,Qatar Airways,group_or_knockout,3.928,0.598891,0.328676,0.365414,0.482532,0.528742
2018_881_Poland,Poland,Coca-Cola,group_or_knockout,3.764,0.525588,0.384618,0.452748,0.746106,0.52874
1958_118_Argentina,Argentina,Hyundai,tournament,3.866,0.38792,0.402074,0.445385,0.824585,0.528644
1990_424_Argentina,Argentina,Hyundai,group_or_knockout,3.869,0.381986,0.39932,0.453872,0.824585,0.528626
2002_620_Sweden,Sweden,Budweiser,group_or_knockout,3.732,0.48907,0.431869,0.511528,0.721092,0.528592
2002_627_South_Korea,South Korea,Hisense,group_or_knockout,3.626,0.547039,0.456516,0.580378,0.660317,0.528318
1978_303_Peru,Peru,Budweiser,tournament,3.961,0.432238,0.434159,0.303019,0.676601,0.528282
1982_316_Germany,Germany,Coca-Cola,tournament,3.878,0.367335,0.455488,0.382471,0.834073,0.528251
1998_542_Japan,Japan,Adidas,group_or_knockout,3.788,0.488009,0.422303,0.450401,0.711341,0.528211
1974_261_Argentina,Argentina,Hyundai,tournament,3.835,0.385694,0.399074,0.493199,0.824585,0.528159
1986_374_Argentina,Argentina,Hyundai,group_or_knockout,3.827,0.396092,0.402516,0.482806,0.824585,0.528025
1970_230_Germany,Germany,Coca-Cola,tournament,3.809,0.419914,0.463697,0.383441,0.834073,0.527745
1962_146_Czechoslovakia,Czechoslovakia,Coca-Cola,tournament,4.082,0.222658,0.451758,0.432116,0.677672,0.527523
2010_725_Spain,Spain,Budweiser,group_or_knockout,3.769,0.423794,0.518468,0.437419,0.728164,0.52749
2002_609_Mexico,Mexico,Vivo,group_or_knockout,3.5,0.626865,0.631143,0.615099,0.362371,0.527388
2014_816_Argentina,Argentina,Hyundai,group_or_knockout,3.547,0.596562,0.441598,0.507597,0.824585,0.527096
1950_74_Uruguay,Uruguay,Vivo,tournament,4.123,0.231032,0.591084,0.404946,0.360239,0.527029
2022_942_Costa_Rica,Costa Rica,Visa,group_or_knockout,3.633,0.662749,0.461529,0.390341,0.635323,0.526961
1930_3_Brazil,Brazil,Adidas,tournament,4.006,0.111713,0.518581,0.463142,0.900554,0.526701
1950_59_Switzerland,Switzerland,Visa,tournament,4.118,0.215668,0.409851,0.390282,0.745008,0.52646
1990_454_Uruguay,Uruguay,Vivo,group_or_knockout,3.93,0.387078,0.616399,0.391774,0.360239,0.525791
2022_955_Spain,Spain,Budweiser,group_or_knockout,3.482,0.554761,0.535277,0.604105,0.728164,0.525739
1994_495_Mexico,Mexico,Vivo,group_or_knockout,3.916,0.412942,0.615423,0.369414,0.362371,0.525611
2022_921_Poland,Poland,Coca-Cola,group_or_knockout,3.63,0.596091,0.396711,0.492363,0.746106,0.525395
2010_752_Italy,Italy,Visa,group_or_knockout,3.23,0.744985,0.45217,0.66171,0.874646,0.525358
2002_629_England,England,McDonald's,group_or_knockout,3.818,0.479555,0.540855,0.431853,0.452957,0.525206
1990_461_Argentina,Argentina,Hyundai,group_or_knockout,3.884,0.373136,0.396567,0.422633,0.824585,0.524785
1974_270_Germany,Germany,Coca-Cola,tournament,3.848,0.349024,0.446293,0.437827,0.834073,0.524367
2022_913_Cameroon,Cameroon,Hyundai,group_or_knockout,3.877,0.51857,0.373563,0.351759,0.654762,0.524347
1990_440_Germany,Germany,Coca-Cola,group_or_knockout,3.819,0.385114,0.455683,0.407803,0.834073,0.524041
1990_460_Czechoslovakia,Czechoslovakia,Coca-Cola,group_or_knockout,3.859,0.37949,0.480074,0.438802,0.677672,0.523828
2002_632_Senegal,Senegal,Budweiser,group_or_knockout,3.738,0.456059,0.479385,0.413392,0.785861,0.523811
2018_881_Japan,Japan,Adidas,group_or_knockout,3.764,0.525588,0.430317,0.381403,0.711341,0.523501
2006_680_England,England,McDonald's,group_or_knockout,3.76,0.525421,0.549999,0.416741,0.452957,0.523323
1982_360_Germany,Germany,Coca-Cola,tournament,3.838,0.386687,0.455683,0.373009,0.834073,0.523285
1998_561_Argentina,Argentina,Hyundai,group_or_knockout,3.853,0.381405,0.39632,0.442963,0.824585,0.523257
2002_592_Costa_Rica,Costa Rica,Visa,group_or_knockout,3.448,0.646969,0.441218,0.676218,0.635323,0.523162
2014_817_Algeria,Algeria,Budweiser,group_or_knockout,3.57,0.651121,0.444228,0.533777,0.577479,0.523089
1986_374_Italy,Italy,Visa,group_or_knockout,3.827,0.396092,0.388707,0.424984,0.874646,0.52245
2014_797_Costa_Rica,Costa Rica,Visa,group_or_knockout,3.919,0.447512,0.419252,0.345276,0.635323,0.522417
2002_626_Japan,Japan,Adidas,group_or_knockout,3.838,0.463246,0.417977,0.382229,0.711341,0.522358
1974_248_Netherlands,Netherlands,Hisense,tournament,3.804,0.26934,0.494375,0.513156,0.882297,0.522132
2006_661_Tunisia,Tunisia,Coca-Cola,group_or_knockout,3.561,0.633295,0.412153,0.534242,0.680922,0.522018
2014_794_Japan,Japan,Adidas,group_or_knockout,3.809,0.480715,0.421173,0.389093,0.711341,0.521985
1998_563_Japan,Japan,Adidas,group_or_knockout,3.786,0.497857,0.424368,0.390108,0.711341,0.521912
2006_684_Mexico,Mexico,Vivo,group_or_knockout,3.544,0.610645,0.630259,0.536233,0.362371,0.521346
1994_504_Saudi_Arabia,Saudi Arabia,Qatar Airways,group_or_knockout,3.689,0.492543,0.49792,0.455971,0.683783,0.521208
1962_161_England,England,McDonald's,tournament,4.107,0.287266,0.511461,0.331596,0.452957,0.520898
1970_227_Italy,Italy,Visa,tournament,3.495,0.535682,0.405957,0.641398,0.874646,0.520712
2006_698_Switzerland,Switzerland,Visa,group_or_knockout,3.8,0.401714,0.44318,0.463183,0.745008,0.520521
2018_843_Peru,Peru,Budweiser,group_or_knockout,3.685,0.55756,0.445214,0.427189,0.676601,0.520483
2018_877_Germany,Germany,Coca-Cola,group_or_knockout,3.539,0.555764,0.483506,0.47171,0.834073,0.520002
2002_613_Germany,Germany,Coca-Cola,group_or_knockout,3.601,0.490511,0.468166,0.50575,0.834073,0.519948
1970_230_Italy,Italy,Visa,tournament,3.809,0.419914,0.392591,0.389766,0.874646,0.519889
1994_504_Sweden,Sweden,Budweiser,group_or_knockout,3.689,0.492543,0.429557,0.507557,0.721092,0.519855
1990_461_Italy,Italy,Visa,group_or_knockout,3.884,0.373136,0.385758,0.36481,0.874646,0.51975
1990_437_Romania,Romania,Qatar Airways,group_or_knockout,3.885,0.390846,0.393772,0.391891,0.780763,0.51969
1974_254_Netherlands,Netherlands,Hisense,tournament,3.45,0.470868,0.527212,0.636493,0.882297,0.519431
1998_541_Belgium,Belgium,Visa,group_or_knockout,3.777,0.519942,0.404056,0.380298,0.704752,0.519297
2010_725_Switzerland,Switzerland,Visa,group_or_knockout,3.769,0.423794,0.449375,0.453468,0.745008,0.518985
1998_554_Paraguay,Paraguay,Hyundai,group_or_knockout,3.636,0.5403,0.455036,0.523351,0.64409,0.518946
2022_956_Portugal,Portugal,Mengniu,group_or_knockout,3.556,0.693097,0.575961,0.428971,0.379403,0.518779
1998_572_Romania,Romania,Qatar Airways,group_or_knockout,3.731,0.462772,0.40493,0.476126,0.780763,0.51877
1990_450_Costa_Rica,Costa Rica,Visa,group_or_knockout,3.746,0.525445,0.429474,0.427047,0.635323,0.518536
2002_600_Uruguay,Uruguay,Vivo,group_or_knockout,3.9,0.383837,0.612023,0.391935,0.360239,0.518363
1982_337_New_Zealand,New Zealand,McDonald's,tournament,4.253,0.399753,0.502798,0.130253,0.186112,0.518172
2022_959_Morocco,Morocco,Coca-Cola,group_or_knockout,3.569,0.65215,0.431981,0.544691,0.534742,0.518167
2002_610_South_Korea,South Korea,Hisense,group_or_knockout,3.664,0.525654,0.453567,0.491338,0.660317,0.518155
2022_906_Mexico,Mexico,Vivo,group_or_knockout,3.481,0.624237,0.626766,0.584175,0.362371,0.517924
1986_407_Argentina,Argentina,Hyundai,group_or_knockout,3.847,0.373213,0.392879,0.430292,0.824585,0.517872
2006_658_South_Korea,South Korea,Hisense,group_or_knockout,3.631,0.552208,0.458827,0.48743,0.660317,0.517851
2022_960_France,France,Qatar Airways,group_or_knockout,3.467,0.596922,0.487441,0.488154,0.829643,0.517343
1974_253_Haiti,Haiti,Mengniu,tournament,4.069,0.479963,0.52836,0.288356,0.096571,0.517104
2002_608_Russia,Russia,Hyundai,group_or_knockout,3.74,0.412327,0.473334,0.423843,0.802854,0.516659
2022_943_Croatia,Croatia,Hisense,group_or_knockout,3.612,0.655281,0.311159,0.512681,0.688495,0.516531
1994_467_Colombia,Colombia,Mengniu,group_or_knockout,3.526,0.618277,0.640245,0.567528,0.269293,0.516326
2002_640_Turkey,Turkey,Hyundai,group_or_knockout,3.789,0.483991,0.363834,0.429338,0.730971,0.516016
1990_413_Cameroon,Cameroon,Hyundai,group_or_knockout,3.93,0.410353,0.345145,0.423684,0.654762,0.516006
1998_548_Romania,Romania,Qatar Airways,group_or_knockout,3.702,0.483051,0.407437,0.459583,0.780763,0.515615
2022_906_Poland,Poland,Coca-Cola,group_or_knockout,3.481,0.624237,0.393413,0.593045,0.746106,0.515535
2014_804_United_States,United States,Mengniu,group_or_knockout,3.462,0.664674,0.670924,0.551159,0.252885,0.515429
2022_948_South_Korea,South Korea,Hisense,group_or_knockout,3.568,0.606594,0.467725,0.462352,0.660317,0.51541
2006_656_Croatia,Croatia,Hisense,group_or_knockout,4.151,0.401605,0.271295,0.19053,0.688495,0.515355
1982_360_Italy,Italy,Visa,tournament,3.838,0.386687,0.383889,0.379647,0.874646,0.515348
1966_170_Bulgaria,Bulgaria,Visa,tournament,4.165,0.294922,0.325922,0.343249,0.583058,0.515331
1990_418_Yugoslavia,Yugoslavia,Qatar Airways,group_or_knockout,3.852,0.423014,0.478594,0.362683,0.61998,0.515322
2002_610_United_States,United States,Mengniu,group_or_knockout,3.664,0.525654,0.657115,0.498219,0.252885,0.515013
2010_768_Spain,Spain,Budweiser,group_or_knockout,3.681,0.428107,0.510845,0.475934,0.728164,0.515004
2002_588_Slovenia,Slovenia,Vivo,group_or_knockout,3.951,0.534734,0.520419,0.314182,0.166653,0.514943
1986_401_France,France,Qatar Airways,group_or_knockout,3.813,0.360127,0.446591,0.403365,0.829643,0.514653
1990_433_Sweden,Sweden,Budweiser,group_or_knockout,3.778,0.432179,0.417906,0.452481,0.721092,0.51442
1986_363_Spain,Spain,Budweiser,group_or_knockout,3.729,0.36867,0.498259,0.510853,0.728164,0.514072
2010_709_Mexico,Mexico,Vivo,group_or_knockout,3.649,0.539983,0.620478,0.455816,0.362371,0.513608
1982_343_Germany,Germany,Coca-Cola,tournament,3.826,0.328983,0.437098,0.434178,0.834073,0.513428
2014_787_Algeria,Algeria,Budweiser,group_or_knockout,3.813,0.536967,0.428549,0.317162,0.577479,0.513025
2022_937_Poland,Poland,Coca-Cola,group_or_knockout,3.598,0.593764,0.393023,0.456252,0.746106,0.512817
1950_54_Mexico,Mexico,Vivo,tournament,4.141,0.228041,0.585782,0.287765,0.362371,0.512795
1986_383_Scotland,Scotland,Adidas,group_or_knockout,3.941,0.430603,0.359611,0.331196,0.659456,0.512767
2010_730_Serbia,Serbia,Vivo,group_or_knockout,3.942,0.475591,0.508522,0.323658,0.299325,0.512599
1994_497_Saudi_Arabia,Saudi Arabia,Qatar Airways,group_or_knockout,3.731,0.413307,0.477762,0.484225,0.683783,0.512433
2018_868_Poland,Poland,Coca-Cola,group_or_knockout,3.616,0.588791,0.390957,0.437245,0.746106,0.51226
1938_52_Sweden,Sweden,Budweiser,tournament,4.063,0.241114,0.3772,0.385853,0.721092,0.51226
2002_623_Italy,Italy,Visa,group_or_knockout,3.427,0.580824,0.414413,0.595522,0.874646,0.512255
1990_419_Czechoslovakia,Czechoslovakia,Coca-Cola,group_or_knockout,3.427,0.593316,0.508728,0.594961,0.677672,0.512204
1938_48_Hungary,Hungary,Adidas,tournament,3.945,0.20676,0.451265,0.529063,0.691749,0.511744
2002_626_Tunisia,Tunisia,Coca-Cola,group_or_knockout,3.838,0.463246,0.379954,0.376477,0.680922,0.511667
1982_323_Peru,Peru,Budweiser,tournament,3.91,0.380671,0.412327,0.36503,0.676601,0.511574
2010_756_Honduras,Honduras,Visa,group_or_knockout,3.962,0.484273,0.332662,0.353053,0.505418,0.511545
1998_566_Italy,Italy,Visa,group_or_knockout,3.856,0.366054,0.380005,0.36382,0.874646,0.511464
2006_684_Portugal,Portugal,Mengniu,group_or_knockout,3.544,0.610645,0.548869,0.55785,0.379403,0.511426
1998_536_Cameroon,Cameroon,Hyundai,group_or_knockout,3.95,0.438075,0.352029,0.308553,0.654762,0.511192
1998_519_Austria,Austria,McDonald's,group_or_knockout,3.631,0.478367,0.699999,0.475416,0.335321,0.510835
2022_945_Switzerland,Switzerland,Visa,group_or_knockout,3.332,0.664929,0.489979,0.583037,0.745008,0.510805
1966_171_Germany,Germany,Coca-Cola,tournament,3.806,0.34764,0.439605,0.409335,0.834073,0.510539
1994_469_Switzerland,Switzerland,Visa,group_or_knockout,3.483,0.517838,0.45817,0.637422,0.745008,0.510284
1986_394_Brazil,Brazil,Adidas,group_or_knockout,3.317,0.479048,0.566551,0.682369,0.900554,0.51018
1998_579_Croatia,Croatia,Hisense,group_or_knockout,3.927,0.487652,0.281272,0.322448,0.688495,0.510119
2018_868_Colombia,Colombia,Mengniu,group_or_knockout,3.616,0.588791,0.639166,0.441538,0.269293,0.509857
1966_197_Germany,Germany,Coca-Cola,tournament,3.822,0.315683,0.432967,0.440314,0.834073,0.509824
2014_791_Croatia,Croatia,Hisense,group_or_knockout,3.706,0.62383,0.306392,0.383387,0.688495,0.509297
1982_320_Northern_Ireland,Northern Ireland,Hisense,tournament,3.874,0.41931,0.333392,0.481994,0.61808,0.509248
1982_314_Scotland,Scotland,Adidas,tournament,3.706,0.554026,0.377601,0.42051,0.659456,0.509051
1990_427_United_States,United States,Mengniu,group_or_knockout,3.938,0.357104,0.640605,0.353246,0.252885,0.509011
1966_197_Russia,Russia,Hyundai,tournament,3.822,0.315683,0.45067,0.432588,0.802854,0.508807
2002_627_Portugal,Portugal,Mengniu,group_or_knockout,3.626,0.547039,0.539529,0.534456,0.379403,0.50874
1974_258_Yugoslavia,Yugoslavia,Qatar Airways,tournament,3.849,0.348877,0.453567,0.466229,0.61998,0.508409
2018_866_Panama,Panama,Qatar Airways,group_or_knockout,3.662,0.723035,0.36595,0.319694,0.530584,0.508407
1966_192_Spain,Spain,Budweiser,tournament,3.78,0.321127,0.485427,0.48917,0.728164,0.508383
1994_489_Colombia,Colombia,Mengniu,group_or_knockout,3.82,0.435958,0.621228,0.404979,0.269293,0.50835
1978_296_Netherlands,Netherlands,Hisense,tournament,3.37,0.501734,0.527849,0.620612,0.882297,0.508245
1954_86_France,France,Qatar Airways,tournament,3.85,0.304939,0.431005,0.411034,0.829643,0.508119
2014_790_Netherlands,Netherlands,Hisense,group_or_knockout,3.211,0.626282,0.55415,0.614596,0.882297,0.508001
2006_681_Iran,Iran,Adidas,group_or_knockout,3.702,0.530603,0.395981,0.473002,0.599925,0.507809
1986_399_Argentina,Argentina,Hyundai,group_or_knockout,3.837,0.333783,0.380488,0.449478,0.824585,0.507669
1982_309_Argentina,Argentina,Hyundai,tournament,3.846,0.331567,0.380488,0.440083,0.824585,0.507651
1958_114_France,France,Qatar Airways,tournament,3.853,0.319742,0.435824,0.373053,0.829643,0.50752
2002_635_Japan,Japan,Adidas,group_or_knockout,3.783,0.45458,0.409912,0.376837,0.711341,0.507336
2002_632_Sweden,Sweden,Budweiser,group_or_knockout,3.738,0.456059,0.42179,0.415986,0.721092,0.50733
1938_50_Brazil,Brazil,Adidas,tournament,3.947,0.113113,0.512581,0.413497,0.900554,0.507276
1986_409_Belgium,Belgium,Visa,group_or_knockout,3.89,0.403917,0.377508,0.350045,0.704752,0.507171
1934_22_Spain,Spain,Budweiser,tournament,4.013,0.158998,0.454358,0.444477,0.728164,0.50708
1998_524_Mexico,Mexico,Vivo,group_or_knockout,3.569,0.55737,0.614673,0.502154,0.362371,0.507008
1962_156_Russia,Russia,Hyundai,tournament,3.848,0.283393,0.442656,0.443329,0.802854,0.506921
1974_242_Australia,Australia,Mengniu,tournament,3.963,0.387157,0.534824,0.387463,0.258668,0.50691
1962_144_Russia,Russia,Hyundai,tournament,3.864,0.266229,0.437149,0.453905,0.802854,0.506808
1954_92_Germany,Germany,Coca-Cola,tournament,3.777,0.374672,0.444865,0.37329,0.834073,0.506634
1998_531_United_States,United States,Mengniu,group_or_knockout,3.874,0.408945,0.645125,0.339362,0.252885,0.506592
1994_499_Bulgaria,Bulgaria,Visa,group_or_knockout,3.948,0.416091,0.344847,0.373453,0.583058,0.506582
1994_468_Italy,Italy,Visa,group_or_knockout,3.865,0.353578,0.375875,0.341014,0.874646,0.506569
1994_470_Belgium,Belgium,Visa,group_or_knockout,3.773,0.448365,0.38134,0.43619,0.704752,0.506493
1994_487_Saudi_Arabia,Saudi Arabia,Qatar Airways,group_or_knockout,3.654,0.457381,0.482529,0.47453,0.683783,0.506358
2014_794_Greece,Greece,Qatar Airways,group_or_knockout,3.809,0.480715,0.389693,0.400236,0.595463,0.506291
